"","season","team","name","MV"
"4936","20122013","Stoke","Maurice Edu",2700000
"4937","20122013","Stoke","Geoff Cameron",1350000
"4938","20122013","Stoke","Charlie Adam",7200000
"4939","20122013","Stoke","Dean Whitehead",2700000
"4940","20122013","Stoke","Jamie Ness",540000
"4941","20122013","Stoke","Rory Delap",450000
"4942","20122013","Stoke","Florent Cuvelier",0
"4943","20122013","Stoke","Matthew Etherington",3600000
"4944","20122013","Stoke","Brek Shea",2250000
"4945","20122013","Stoke","Michael Kightly",1800000
"4946","20122013","Stoke","Jonathan Walters",4500000
"4947","20122013","Stoke","Jermaine Pennant",3150000
"4948","20122013","Stoke","Peter Crouch",5850000
"4949","20122013","Stoke","Kenwyne Jones",4500000
"4950","20122013","Stoke","Cameron Jerome",3600000
"4951","20122013","Stoke","Michael Owen",1350000
"4952","20122013","Stoke","Mamady Sidibé",450000
"4953","20122013","Swansea","Michel Vorm",7650000
"4954","20122013","Swansea","Gerhard Tremmel",450000
"4955","20122013","Swansea","David Cornell",225000
"4956","20122013","Swansea","Ashley Williams",3600000
"4957","20122013","Swansea","Chico",3150000
"4958","20122013","Swansea","Kyle Bartley",450000
"4959","20122013","Swansea","Alan Tate",450000
"4960","20122013","Swansea","Garry Monk",450000
"4961","20122013","Swansea","Darnel Situ",225000
"4962","20122013","Swansea","Neil Taylor",2700000
"4963","20122013","Swansea","Ben Davies",0
"4964","20122013","Swansea","Ángel Rangel",3150000
"4965","20122013","Swansea","Dwight Tiendalli",1800000
"4966","20122013","Swansea","Jazz Richards",9e+05
"4967","20122013","Swansea","Daniel Alfei",0
"4968","20122013","Swansea","Sung-Yong Ki",3150000
"4969","20122013","Swansea","Kemy Agustien",9e+05
"4970","20122013","Swansea","Jonathan de Guzmán",5400000
"4971","20122013","Swansea","Leon Britton",3150000
"4972","20122013","Swansea","Mark Gower",450000
"4973","20122013","Swansea","Lee Lucas",0
"4974","20122013","Swansea","Scott Sinclair",7200000
"4975","20122013","Swansea","Wayne Routledge",3150000
"4976","20122013","Swansea","Roland Lamah",1800000
"4977","20122013","Swansea","Pablo Hernández",10800000
"4978","20122013","Swansea","Nathan Dyer",4050000
"4979","20122013","Swansea","Michu",5400000
"4980","20122013","Swansea","Stephen Dobbie",1130000
"4981","20122013","Swansea","Danny Graham",3600000
"4982","20122013","Swansea","Itay Shechter",1800000
"4983","20122013","Swansea","Leroy Lita",1350000
"4984","20122013","Swansea","Luke Moore",9e+05
"4985","20122013","Swansea","Rory Donnelly",225000
"4986","20122013","West Brom","Ben Foster",4500000
"4987","20122013","West Brom","Boaz Myhill",1800000
"4988","20122013","West Brom","Luke Daniels",225000
"4989","20122013","West Brom","Jonas Olsson",3150000
"4990","20122013","West Brom","Liam Ridgewell",2250000
"4991","20122013","West Brom","Gabriel Tamas",1800000
"4992","20122013","West Brom","Gonzalo Jara",1580000
"4993","20122013","West Brom","Gareth McAuley",1350000
"4994","20122013","West Brom","Donervon Daniels",0
"4995","20122013","West Brom","Goran Popov",3600000
"4996","20122013","West Brom","Steven Reid",1350000
"4997","20122013","West Brom","Craig Dawson",1350000
"4998","20122013","West Brom","Billy Jones",1350000
"4999","20122013","West Brom","James Hurst",45000
"5000","20122013","West Brom","Youssouf Mulumbu",3150000
"5001","20122013","West Brom","Claudio Yacob",2700000
"5002","20122013","West Brom","George Thorne",0
"5003","20122013","West Brom","James Morrison",4050000
"5004","20122013","West Brom","Graham Dorrans",2250000
"5005","20122013","West Brom","Zoltán Gera",9e+05
"5006","20122013","West Brom","Scott Allan",450000
"5007","20122013","West Brom","Chris Brunt",5850000
"5008","20122013","West Brom","Yassine El Ghanassy",2700000
"5009","20122013","West Brom","Jerome Thomas",2700000
"5010","20122013","West Brom","Kemar Roofe",0
"5011","20122013","West Brom","Peter Odemwingie",4950000
"5012","20122013","West Brom","Isaiah Brown",0
"5013","20122013","West Brom","Romelu Lukaku",12600000
"5014","20122013","West Brom","Shane Long",4050000
"5015","20122013","West Brom","Markus Rosenberg",2700000
"5016","20122013","West Brom","Marc-Antoine Fortuné",1350000
"5017","20122013","West Brom","Saido Berahino",0
"5018","20122013","Wigan","Ali Al-Habsi",4500000
"5019","20122013","Wigan","Joel Robles",1800000
"5020","20122013","Wigan","Lee Nicholls",225000
"5021","20122013","Wigan","Mike Pollitt",225000
"5022","20122013","Wigan","Iván Ramis",5400000
"5023","20122013","Wigan","Antolín Alcaraz",3600000
"5024","20122013","Wigan","Gary Caldwell",2700000
"5025","20122013","Wigan","Paul Scharner",1800000
"5026","20122013","Wigan","Adrián López",450000
"5027","20122013","Wigan","Román Golobart",0
"5028","20122013","Wigan","Rob Kiernan",0
"5029","20122013","Wigan","Jean Beausejour",5400000
"5030","20122013","Wigan","Maynor Figueroa",4950000
"5031","20122013","Wigan","Jordan Mustoe",0
"5032","20122013","Wigan","Adam Buxton",0
"5033","20122013","Wigan","Ronnie Stam",2700000
"5034","20122013","Wigan","Emmerson Boyce",1350000
"5035","20122013","Wigan","Edu Campabadal",0
"5036","20122013","Wigan","James McCarthy",4950000
"5037","20122013","Wigan","Ben Watson",2700000
"5038","20122013","Wigan","James McArthur",2250000
"5039","20122013","Wigan","David Jones",1350000
"5040","20122013","Wigan","Fraser Fyvie",9e+05
"5041","20122013","Wigan","Róger Espinoza",540000
"5042","20122013","Wigan","Jordi Gómez",2700000
"5043","20122013","Wigan","Shaun Maloney",2250000
"5044","20122013","Wigan","Daniel Redmond",0
"5045","20122013","Wigan","Ryo Miyaichi",2700000
"5046","20122013","Wigan","Albert Crusat",1350000
"5047","20122013","Wigan","Victor Moses",5850000
"5048","20122013","Wigan","Callum McManaman",675000
"5049","20122013","Wigan","Filip Orsula",0
"5050","20122013","Wigan","Arouna Koné",3600000
"5051","20122013","Wigan","Mauro Boselli",3150000
"5052","20122013","Wigan","Franco Di Santo",3150000
"5053","20122013","Wigan","Ángelo Henríquez",135000
"5054","20122013","Wigan","Nouha Dicko",0
"5055","20122013","Norwich","John Ruddy",4050000
"5056","20122013","Norwich","Lee Camp",1130000
"5057","20122013","Norwich","Mark Bunn",675000
"5058","20122013","Norwich","Declan Rudd",450000
"5059","20122013","Norwich","Jed Steer",225000
"5060","20122013","Norwich","Sébastien Bassong",4050000
"5061","20122013","Norwich","Michael Turner",4050000
"5062","20122013","Norwich","Ryan Bennett",3150000
"5063","20122013","Norwich","Russell Martin",2700000
"5064","20122013","Norwich","Leon Barnett",2250000
"5065","20122013","Norwich","Elliott Ward",1800000
"5066","20122013","Norwich","Marc Tierney",9e+05
"5067","20122013","Norwich","Javier Garrido",810000
"5068","20122013","Norwich","Steven Whittaker",2250000
"5069","20122013","Norwich","Alexander Tettey",2030000
"5070","20122013","Norwich","Korey Smith",9e+05
"5071","20122013","Norwich","Jonathan Howson",2700000
"5072","20122013","Norwich","Andrew Surman",2250000
"5073","20122013","Norwich","Bradley Johnson",1800000
"5074","20122013","Norwich","David Fox",1800000
"5075","20122013","Norwich","Jacob Butterfield",9e+05
"5076","20122013","Norwich","Simon Lappin",675000
"5077","20122013","Norwich","Elliott Bennett",2700000
"5078","20122013","Norwich","George Francomb",0
"5079","20122013","Norwich","Wesley Hoolahan",2700000
"5080","20122013","Norwich","Anthony Pilkington",3150000
"5081","20122013","Norwich","Josh Murphy",0
"5082","20122013","Norwich","Robert Snodgrass",2700000
"5083","20122013","Norwich","Grant Holt",3600000
"5084","20122013","Norwich","Steve Morison",2700000
"5085","20122013","Norwich","James Vaughan",1350000
"5086","20122013","Norwich","Simeon Jackson",1350000
"5087","20122013","Norwich","Luciano Becchio",1130000
"5088","20122013","Norwich","Chris Martin",450000
"5089","20122013","Norwich","Kei Kamara",450000
"5090","20122013","Norwich","Harry Kane",0
"5091","20122013","Southampton","Artur Boruc",3600000
"5092","20122013","Southampton","Kelvin Davis",225000
"5093","20122013","Southampton","Tommy Forecast",45000
"5094","20122013","Southampton","Paulo Gazzaniga",0
"5095","20122013","Southampton","José Fonte",2250000
"5096","20122013","Southampton","Jos Hooiveld",1800000
"5097","20122013","Southampton","Vegard Forren",1440000
"5098","20122013","Southampton","Maya Yoshida",9e+05
"5099","20122013","Southampton","Danny Seaborne",225000
"5100","20122013","Southampton","Jack Stephens",113000
"5101","20122013","Southampton","Danny Fox",2700000
"5102","20122013","Southampton","Andy Robinson",0
"5103","20122013","Southampton","Luke Shaw",0
"5104","20122013","Southampton","Nathaniel Clyne",1800000
"5105","20122013","Southampton","Frazer Richardson",9e+05
"5106","20122013","Southampton","Danny Butterfield",225000
"5107","20122013","Southampton","Calum Chambers",0
"5108","20122013","Southampton","Morgan Schneiderlin",1580000
"5109","20122013","Southampton","Jack Cork",1350000
"5110","20122013","Southampton","Dominic Gape",0
"5111","20122013","Southampton","Steven Davis",4500000
"5112","20122013","Southampton","Dean Hammond",675000
"5113","20122013","Southampton","Richard Chaplow",675000
"5114","20122013","Southampton","James Ward-Prowse",45000
"5115","20122013","Southampton","Corby Moore",0
"5116","20122013","Southampton","Gastón Ramírez",12150000
"5117","20122013","Southampton","Adam Lallana",2700000
"5118","20122013","Southampton","Guly",1800000
"5119","20122013","Southampton","Steve De Ridder",675000
"5120","20122013","Southampton","Jason Puncheon",675000
"5121","20122013","Southampton","Ben Reeves",135000
"5122","20122013","Southampton","Lloyd Isgrove",0
"5123","20122013","Southampton","Tadanari Lee",1580000
"5124","20122013","Southampton","Sam Hoskins",0
"5125","20122013","Southampton","Jake Sinclair",0
"5126","20122013","Southampton","Emmanuel Mayuka",5400000
"5127","20122013","Southampton","Jay Rodríguez",4500000
"5128","20122013","Southampton","Billy Sharp",4050000
"5129","20122013","Southampton","Rickie Lambert",3150000
"5130","20122013","Southampton","Lee Barnard",225000
"5131","20122013","Reading","Adam Federici",9e+05
"5132","20122013","Reading","Stuart Taylor",675000
"5133","20122013","Reading","Alex McCarthy",450000
"5134","20122013","Reading","Mikkel Andersen",225000
"5135","20122013","Reading","Jonathan Henly",0
"5136","20122013","Reading","Daniel Carriço",7470000
"5137","20122013","Reading","Adrian Mariappa",1800000
"5138","20122013","Reading","Alex Pearce",1580000
"5139","20122013","Reading","Kaspars Gorkss",9e+05
"5140","20122013","Reading","Sean Morrison",180000
"5141","20122013","Reading","Nicky Shorey",1800000
"5142","20122013","Reading","Joseph Mills",450000
"5143","20122013","Reading","Ian Harte",225000
"5144","20122013","Reading","Jordan Obita",45000
"5145","20122013","Reading","Stephen Kelly",1800000
"5146","20122013","Reading","Chris Gunter",1580000
"5147","20122013","Reading","Shaun Cummings",675000
"5148","20122013","Reading","Mikele Leigertwood",1130000
"5149","20122013","Reading","Brynjar Gunnarsson",225000
"5150","20122013","Reading","Danny Guthrie",3600000
"5151","20122013","Reading","Jem Karacan",9e+05
"5152","20122013","Reading","Hope Akpan",0
"5153","20122013","Reading","Jay Tabb",9e+05
"5154","20122013","Reading","Jobi McAnuff",1350000
"5155","20122013","Reading","Hal Robson-Kanu",675000
"5156","20122013","Reading","Jimmy Kébé",1800000
"5157","20122013","Reading","Garath McCleary",9e+05
"5158","20122013","Reading","Nick Blackman",450000
"5159","20122013","Reading","Pavel Pogrebnyak",4050000
"5160","20122013","Reading","Noel Hunt",1350000
"5161","20122013","Reading","Adam Le Fondre",9e+05
"5162","20122013","Reading","Simon Church",675000
"5163","20122013","Reading","Jason Roberts",225000
"5164","20122013","Reading","Gozie Ugwu",0
"5165","20122013","Reading","Dominic Samuel",0
"5166","20132014","Chelsea","Petr Cech",22500000
"5167","20132014","Chelsea","Thibaut Courtois",16200000
"5168","20132014","Chelsea","Mark Schwarzer",9e+05
"5169","20132014","Chelsea","Matej Delac",450000
"5170","20132014","Chelsea","Henrique Hilário",450000
"5171","20132014","Chelsea","Jamal Blackman",0
"5172","20132014","Chelsea","David Luiz",22500000
"5173","20132014","Chelsea","Branislav Ivanovic",21600000
"5174","20132014","Chelsea","Gary Cahill",17100000
"5175","20132014","Chelsea","John Terry",10800000
"5176","20132014","Chelsea","Kurt Zouma",6300000
"5177","20132014","Chelsea","Tomás Kalas",5400000
"5178","20132014","Chelsea","Nathan Aké",0
"5179","20132014","Chelsea","Ashley Cole",7200000
"5180","20132014","Chelsea","Ryan Bertrand",4500000
"5181","20132014","Chelsea","Patrick van Aanholt",2700000
"5182","20132014","Chelsea","Cristian Cuevas",68000
"5183","20132014","Chelsea","César Azpilicueta",12600000
"5184","20132014","Chelsea","Wallace Oliveira",1800000
"5185","20132014","Chelsea","John Mikel Obi",20700000
"5186","20132014","Chelsea","Nemanja Matic",12600000
"5187","20132014","Chelsea","Michael Essien",9e+06
"5188","20132014","Chelsea","Oriol Romeu",6750000
"5189","20132014","Chelsea","Ramires",24300000
"5190","20132014","Chelsea","Marco van Ginkel",7200000
"5191","20132014","Chelsea","Frank Lampard",3600000
"5192","20132014","Chelsea","John Swift",0
"5193","20132014","Chelsea","Lewis Baker",0
"5194","20132014","Chelsea","Juan Mata",37800000
"5195","20132014","Chelsea","Oscar",28800000
"5196","20132014","Chelsea","Kevin De Bruyne",9e+06
"5197","20132014","Chelsea","Gaël Kakuta",3600000
"5198","20132014","Chelsea","Ulises Dávila",1350000
"5199","20132014","Chelsea","Eden Hazard",3.6e+07
"5200","20132014","Chelsea","André Schürrle",22500000
"5201","20132014","Chelsea","Marko Marin",6300000
"5202","20132014","Chelsea","Christian Atsu",5400000
"5203","20132014","Chelsea","Lucas Piazón",4500000
"5204","20132014","Chelsea","Thorgan Hazard",3600000
"5205","20132014","Chelsea","Willian",2.7e+07
"5206","20132014","Chelsea","Victor Moses",13500000
"5207","20132014","Chelsea","Mohamed Salah",5850000
"5208","20132014","Chelsea","Bertrand Traoré",0
"5209","20132014","Chelsea","Fernando Torres",25200000
"5210","20132014","Chelsea","Samuel Eto'o",19800000
"5211","20132014","Chelsea","Demba Ba",19800000
"5212","20132014","Chelsea","Romelu Lukaku",17100000
"5213","20132014","Chelsea","Stipe Perica",360000
"5214","20132014","Chelsea","Patrick Bamford",0
"5215","20132014","Man United","David de Gea",15300000
"5216","20132014","Man United","Anders Lindegaard",5850000
"5217","20132014","Man United","Ben Amos",675000
"5218","20132014","Man United","Sam Johnstone",0
"5219","20132014","Man United","Nemanja Vidic<U+200E>",18900000
"5220","20132014","Man United","Phil Jones",15300000
"5221","20132014","Man United","Chris Smalling",12600000
"5222","20132014","Man United","Jonny Evans",11700000
"5223","20132014","Man United","Rio Ferdinand",3150000
"5224","20132014","Man United","Michael Keane",0
"5225","20132014","Man United","Patrice Evra",11700000
"5226","20132014","Man United","Fábio",6300000
"5227","20132014","Man United","Alexander Büttner",4500000
"5228","20132014","Man United","Antonio Valencia",21600000
"5229","20132014","Man United","Rafael",13050000
"5230","20132014","Man United","Michael Carrick",9900000
"5231","20132014","Man United","Marouane Fellaini",25200000
"5232","20132014","Man United","Tom Cleverley",11250000
"5233","20132014","Man United","Anderson",10800000
"5234","20132014","Man United","Darren Fletcher",6750000
"5235","20132014","Man United","Ashley Young",22500000
"5236","20132014","Man United","Ryan Giggs",9e+05
"5237","20132014","Man United","Juan Mata",37800000
"5238","20132014","Man United","Shinji Kagawa",18900000
"5239","20132014","Man United","Nani",24300000
"5240","20132014","Man United","Bebé",9e+05
"5241","20132014","Man United","Jesse Lingard",0
"5242","20132014","Man United","Wilfried Zaha",10800000
"5243","20132014","Man United","Adnan Januzaj",0
"5244","20132014","Man United","Wayne Rooney",58500000
"5245","20132014","Man United","Tom Lawrence",0
"5246","20132014","Man United","Robin van Persie",40500000
"5247","20132014","Man United","Chicharito",19800000
"5248","20132014","Man United","Danny Welbeck",15300000
"5249","20132014","Man United","Ángelo Henríquez",3600000
"5250","20132014","Man United","Federico Macheda",2250000
"5251","20132014","Man United","James Wilson",0
"5252","20132014","Man City","Joe Hart",21600000
"5253","20132014","Man City","Costel Pantilimon",2700000
"5254","20132014","Man City","Richard Wright",225000
"5255","20132014","Man City","Vincent Kompany",31500000
"5256","20132014","Man City","Matija Nastasic",15300000
"5257","20132014","Man City","Micah Richards",14400000
"5258","20132014","Man City","Joleon Lescott",10350000
"5259","20132014","Man City","Martín Demichelis",2700000
"5260","20132014","Man City","Karim Rekik",1800000
"5261","20132014","Man City","Dedryck Boyata",1580000
"5262","20132014","Man City","Gaël Clichy",13500000
"5263","20132014","Man City","Aleksandar Kolarov",11250000
"5264","20132014","Man City","Pablo Zabaleta",14400000
"5265","20132014","Man City","Fernandinho",28800000
"5266","20132014","Man City","Javi García",15300000
"5267","20132014","Man City","Jack Rodwell",13500000
"5268","20132014","Man City","Emyr Huws",0
"5269","20132014","Man City","Yaya Touré",32400000
"5270","20132014","Man City","James Milner",15300000
"5271","20132014","Man City","David Silva",39600000
"5272","20132014","Man City","Samir Nasri",18900000
"5273","20132014","Man City","Jesús Navas",1.8e+07
"5274","20132014","Man City","Rony Lopes",0
"5275","20132014","Man City","Sergio Agüero",40500000
"5276","20132014","Man City","Stevan Jovetic",25200000
"5277","20132014","Man City","Edin Dzeko",24300000
"5278","20132014","Man City","Álvaro Negredo",1.8e+07
"5279","20132014","Man City","John Guidetti",6300000
"5280","20132014","Arsenal","Wojciech Szczesny",13500000
"5281","20132014","Arsenal","Emiliano Viviano",6300000
"5282","20132014","Arsenal","Lukasz Fabianski",1350000
"5283","20132014","Arsenal","Thomas Vermaelen",16200000
"5284","20132014","Arsenal","Per Mertesacker",14400000
"5285","20132014","Arsenal","Laurent Koscielny",13500000
"5286","20132014","Arsenal","Johan Djourou",4500000
"5287","20132014","Arsenal","Nacho Monreal",9e+06
"5288","20132014","Arsenal","Kieran Gibbs",7200000
"5289","20132014","Arsenal","Bacary Sagna",13050000
"5290","20132014","Arsenal","Carl Jenkinson",4050000
"5291","20132014","Arsenal","Héctor Bellerín",270000
"5292","20132014","Arsenal","Mathieu Flamini",4500000
"5293","20132014","Arsenal","Francis Coquelin",3600000
"5294","20132014","Arsenal","Kim Källström",3600000
"5295","20132014","Arsenal","Emmanuel Frimpong",1350000
"5296","20132014","Arsenal","Isaac Hayden",0
"5297","20132014","Arsenal","Nico Yennaris",0
"5298","20132014","Arsenal","Jack Wilshere",25200000
"5299","20132014","Arsenal","Santi Cazorla",22500000
"5300","20132014","Arsenal","Mikel Arteta",9900000
"5301","20132014","Arsenal","Aaron Ramsey",9e+06
"5302","20132014","Arsenal","Abou Diaby",3600000
"5303","20132014","Arsenal","Kristoffer Olsson",0
"5304","20132014","Arsenal","Gedion Zelalem",0
"5305","20132014","Arsenal","Alex Oxlade-Chamberlain",13500000
"5306","20132014","Arsenal","Mesut Özil",3.6e+07
"5307","20132014","Arsenal","Tomás Rosicky",1800000
"5308","20132014","Arsenal","Thomas Eisfeld",0
"5309","20132014","Arsenal","Ryo Miyaichi",2250000
"5310","20132014","Arsenal","Alex Iwobi",0
"5311","20132014","Arsenal","Theo Walcott",22500000
"5312","20132014","Arsenal","Joel Campbell",2250000
"5313","20132014","Arsenal","Wellington Silva",360000
"5314","20132014","Arsenal","Serge Gnabry",0
"5315","20132014","Arsenal","Lukas Podolski",20700000
"5316","20132014","Arsenal","Olivier Giroud",13500000
"5317","20132014","Arsenal","Nicklas Bendtner",4950000
"5318","20132014","Arsenal","Ju-yeong Park",1800000
"5319","20132014","Arsenal","Yaya Sanogo",9e+05
"5320","20132014","Arsenal","Chuba Akpom",0
"5321","20132014","Tottenham","Hugo Lloris",13500000
"5322","20132014","Tottenham","Heurelho Gomes",9e+05
"5323","20132014","Tottenham","Brad Friedel",9e+05
"5324","20132014","Tottenham","Jordan Archer",0
"5325","20132014","Tottenham","Jan Vertonghen",17100000
"5326","20132014","Tottenham","Younès Kaboul",12150000
"5327","20132014","Tottenham","Michael Dawson",8100000
"5328","20132014","Tottenham","Vlad Chiriches",5400000
"5329","20132014","Tottenham","Milos Veljkovic",0
"5330","20132014","Tottenham","Dominic Ball",0
"5331","20132014","Tottenham","Danny Rose",4500000
"5332","20132014","Tottenham","Zeki Fryers",3150000
"5333","20132014","Tottenham","Connor Ogilvie",0
"5334","20132014","Tottenham","Kyle Walker",14400000
"5335","20132014","Tottenham","Kyle Naughton",4500000
"5336","20132014","Tottenham","Ryan Fredericks",0
"5337","20132014","Tottenham","Sandro",14400000
"5338","20132014","Tottenham","Étienne Capoue",11700000
"5339","20132014","Tottenham","Mousa Dembélé",18900000
"5340","20132014","Tottenham","Paulinho",10800000
"5341","20132014","Tottenham","Tom Carroll",9e+05
"5342","20132014","Tottenham","Laste Dombaxe",0
"5343","20132014","Tottenham","Harry Winks",0
"5344","20132014","Tottenham","Nabil Bentaleb",0
"5345","20132014","Tottenham","Kenny McEvoy",0
"5346","20132014","Tottenham","Christian Eriksen",16200000
"5347","20132014","Tottenham","Lewis Holtby",9900000
"5348","20132014","Tottenham","Gylfi Sigurdsson",7200000
"5349","20132014","Tottenham","Alex Pritchard",0
"5350","20132014","Tottenham","Josh Onomah",0
"5351","20132014","Tottenham","Nacer Chadli",8100000
"5352","20132014","Tottenham","Érik Lamela",20700000
"5353","20132014","Tottenham","Aaron Lennon",14400000
"5354","20132014","Tottenham","Iago Falque",1800000
"5355","20132014","Tottenham","Andros Townsend",450000
"5356","20132014","Tottenham","Roberto Soldado",25200000
"5357","20132014","Tottenham","Emmanuel Adebayor",11700000
"5358","20132014","Tottenham","Jermain Defoe",9e+06
"5359","20132014","Tottenham","Harry Kane",450000
"5360","20132014","Tottenham","Jonathan Obika",0
"5361","20132014","Tottenham","Shaq Coulthirst",0
"5362","20132014","Liverpool","Pepe Reina",9e+06
"5363","20132014","Liverpool","Simon Mignolet",4950000
"5364","20132014","Liverpool","Brad Jones",1350000
"5365","20132014","Liverpool","Danny Ward",0
"5366","20132014","Liverpool","Daniel Agger",17100000
"5367","20132014","Liverpool","Mamadou Sakho",13500000
"5368","20132014","Liverpool","Martin Skrtel",13500000
"5369","20132014","Liverpool","Kolo Touré",5400000
"5370","20132014","Liverpool","Sebastián Coates",4050000
"5371","20132014","Liverpool","Tiago Ilori",1350000
"5372","20132014","Liverpool","Stephen Sama",0
"5373","20132014","Liverpool","José Enrique",12600000
"5374","20132014","Liverpool","Aly Cissokho",5400000
"5375","20132014","Liverpool","Brad Smith",0
"5376","20132014","Liverpool","Glen Johnson",10800000
"5377","20132014","Liverpool","Martin Kelly",4500000
"5378","20132014","Liverpool","Andre Wisdom",9e+05
"5379","20132014","Liverpool","Jon Flanagan",0
"5380","20132014","Liverpool","Lucas Leiva",13500000
"5381","20132014","Liverpool","Joe Allen",13500000
"5382","20132014","Liverpool","Steven Gerrard",10350000
"5383","20132014","Liverpool","Jordan Henderson",9450000
"5384","20132014","Liverpool","Jordan Rossiter",0
"5385","20132014","Liverpool","Philippe Coutinho",9e+06
"5386","20132014","Liverpool","Luis Alberto",4500000
"5387","20132014","Liverpool","Krisztián Adorján",0
"5388","20132014","Liverpool","Cameron Brannagan",0
"5389","20132014","Liverpool","Fabio Borini",10800000
"5390","20132014","Liverpool","João Teixeira",0
"5391","20132014","Liverpool","Victor Moses",13500000
"5392","20132014","Liverpool","Raheem Sterling",10350000
"5393","20132014","Liverpool","Iago Aspas",8100000
"5394","20132014","Liverpool","Suso",2700000
"5395","20132014","Liverpool","Jordon Ibe",0
"5396","20132014","Liverpool","Luis Suárez",32400000
"5397","20132014","Liverpool","Daniel Sturridge",13500000
"5398","20132014","Everton","Tim Howard",3150000
"5399","20132014","Everton","Joel Robles",1800000
"5400","20132014","Everton","Mason Springthorpe",0
"5401","20132014","Everton","Phil Jagielka",9900000
"5402","20132014","Everton","Johnny Heitinga",6300000
"5403","20132014","Everton","John Stones",3150000
"5404","20132014","Everton","Antolín Alcaraz",2250000
"5405","20132014","Everton","Sylvain Distin",9e+05
"5406","20132014","Everton","Tyias Browning",0
"5407","20132014","Everton","Leighton Baines",19800000
"5408","20132014","Everton","Bryan Oviedo",4050000
"5409","20132014","Everton","Luke Garbutt",0
"5410","20132014","Everton","Seamus Coleman",3600000
"5411","20132014","Everton","Tony Hibbert",1350000
"5412","20132014","Everton","Gareth Barry",7650000
"5413","20132014","Everton","Marouane Fellaini",25200000
"5414","20132014","Everton","James McCarthy",5850000
"5415","20132014","Everton","Leon Osman",4050000
"5416","20132014","Everton","Darron Gibson",3150000
"5417","20132014","Everton","Ryan Ledson",0
"5418","20132014","Everton","Ross Barkley",4050000
"5419","20132014","Everton","Steven Pienaar",4950000
"5420","20132014","Everton","Gerard Deulofeu",13500000
"5421","20132014","Everton","Kevin Mirallas",9e+06
"5422","20132014","Everton","Aiden McGeady",6750000
"5423","20132014","Everton","Steven Naismith",4500000
"5424","20132014","Everton","Romelu Lukaku",17100000
"5425","20132014","Everton","Lacina Traoré",14400000
"5426","20132014","Everton","Nikica Jelavic",8100000
"5427","20132014","Everton","Arouna Koné",4500000
"5428","20132014","Everton","Victor Anichebe",3150000
"5429","20132014","Everton","Apostolos Vellios",1800000
"5430","20132014","Everton","Magaye Gueye",1800000
"5431","20132014","Everton","Conor McAleny",0
"5432","20132014","Newcastle","Tim Krul",7650000
"5433","20132014","Newcastle","Rob Elliot",225000
"5434","20132014","Newcastle","Jak Alnwick",0
"5435","20132014","Newcastle","Mapou Yanga-Mbiwa",8100000
"5436","20132014","Newcastle","Fabricio Coloccini",7200000
"5437","20132014","Newcastle","Steven Taylor",4500000
"5438","20132014","Newcastle","Mike Williamson",3600000
"5439","20132014","Newcastle","Curtis Good",450000
"5440","20132014","Newcastle","Lubomir Satka",0
"5441","20132014","Newcastle","Remie Streete",0
"5442","20132014","Newcastle","Davide Santon",9e+06
"5443","20132014","Newcastle","Massadio Haidara",2250000
"5444","20132014","Newcastle","Paul Dummett",180000
"5445","20132014","Newcastle","Mathieu Debuchy",10350000
"5446","20132014","Newcastle","Ryan Taylor",3600000
"5447","20132014","Newcastle","James Tavernier",0
"5448","20132014","Newcastle","Cheik Tioté †",9450000
"5449","20132014","Newcastle","Vurnon Anita",7200000
"5450","20132014","Newcastle","Yohan Cabaye",14850000
"5451","20132014","Newcastle","Moussa Sissoko",9e+06
"5452","20132014","Newcastle","Gaël Bigirimana",2700000
"5453","20132014","Newcastle","Dan Gosling",1350000
"5454","20132014","Newcastle","Conor Newton",90000
"5455","20132014","Newcastle","Mehdi Abeid",45000
"5456","20132014","Newcastle","Romain Amalfitano",9e+05
"5457","20132014","Newcastle","Jonás Gutiérrez",5400000
"5458","20132014","Newcastle","Hatem Ben Arfa",12150000
"5459","20132014","Newcastle","Sylvain Marveaux",3150000
"5460","20132014","Newcastle","Haris Vuckic",675000
"5461","20132014","Newcastle","Yoan Gouffran",6750000
"5462","20132014","Newcastle","Gabriel Obertan",2700000
"5463","20132014","Newcastle","Papiss Demba Cissé",13950000
"5464","20132014","Newcastle","Luuk de Jong",9e+06
"5465","20132014","Newcastle","Loïc Rémy",9e+06
"5466","20132014","Newcastle","Sammy Ameobi",2700000
"5467","20132014","Newcastle","Shola Ameobi",1800000
"5468","20132014","Newcastle","Adam Armstrong",0
"5469","20132014","Sunderland","Keiren Westwood",1800000
"5470","20132014","Sunderland","Vito Mannone",9e+05
"5471","20132014","Sunderland","Óscar Ustari",450000
"5472","20132014","Sunderland","Jordan Pickford",0
"5473","20132014","Sunderland","Joel Dixon",0
"5474","20132014","Sunderland","Modibo Diakité",3150000
"5475","20132014","Sunderland","John O'Shea",2700000
"5476","20132014","Sunderland","Carlos Cuéllar",2700000
"5477","20132014","Sunderland","Valentin Roberge",2700000
"5478","20132014","Sunderland","Wes Brown",9e+05
"5479","20132014","Sunderland","Santiago Vergini",630000
"5480","20132014","Sunderland","Marcos Alonso",1350000
"5481","20132014","Sunderland","Phil Bardsley",3600000
"5482","20132014","Sunderland","Ondrej Celustka",2700000
"5483","20132014","Sunderland","Charalampos Mavrias",1800000
"5484","20132014","Sunderland","Liam Marrs",0
