"","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTGS","ATGS","HTGC","ATGC","HTP","ATP","HM1","HM2","HM3","HM4","HM5","AM1","AM2","AM3","AM4","AM5","HomeTeamLP","AwayTeamLP","MW","HTWinStreak3","HTWinStreak5","HTLossStreak3","HTLossStreak5","ATWinStreak3","ATWinStreak5","ATLossStreak3","ATLossStreak5","HTGD","ATGD","DiffPts","DiffFormPts","DiffLP"
"112",2000-11-04,"Leeds","Liverpool",4,3,"H",19,20,17,14,1.5,1.75,"3","4","4","7","10","3","6","9","9","10",3,4,12,0,0,0,0,1,0,0,0,0.166666666666667,0.5,-0.25,-0.166666666666667,-1
"113",2000-11-04,"ManCity","Leicester",0,1,"A",14,9,19,7,1.16666666666667,1.58333333333333,"0","3","6","6","7","3","3","3","4","5",18,8,12,0,0,0,0,0,0,0,0,-0.416666666666667,0.166666666666667,-0.416666666666667,0.166666666666667,10
"114",2000-11-04,"Middlesbrough","Arsenal",0,1,"A",16,22,18,10,0.833333333333333,2,"0","0","0","3","4","3","6","9","12","13",12,2,12,0,0,1,0,1,0,0,0,-0.166666666666667,1,-1.16666666666667,-0.416666666666667,10
"115",2000-11-04,"Newcastle","Ipswich",2,1,"H",11,16,10,12,1.33333333333333,1.5,"0","0","3","6","6","3","6","7","10","11",11,18,12,0,0,0,0,0,0,0,0,0.0833333333333333,0.333333333333333,-0.166666666666667,-0.0833333333333333,-7
"116",2000-11-04,"Southampton","Chelsea",3,2,"H",12,22,20,14,0.833333333333333,1.33333333333333,"0","0","1","1","4","3","6","6","9","10",15,5,12,0,0,0,0,0,0,0,0,-0.666666666666667,0.666666666666667,-0.5,-0.416666666666667,10
"117",2000-11-04,"Tottenham","Sunderland",2,1,"H",15,9,17,11,1.16666666666667,1.33333333333333,"0","3","3","3","4","3","4","7","8","9",10,7,12,0,0,0,0,0,0,0,0,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.416666666666667,3
"118",2000-11-05,"Everton","AstonVilla",0,1,"A",14,14,19,9,1,1.58333333333333,"0","3","4","4","5","3","6","7","7","10",13,6,12,0,0,0,0,0,0,0,0,-0.416666666666667,0.416666666666667,-0.583333333333333,-0.166666666666667,7
"119",2000-11-06,"Derby","WestHam",0,0,"D",16,13,28,14,0.416666666666667,0.916666666666667,"0","0","0","0","1","3","3","4","5","8",16,9,12,0,0,1,0,0,0,0,0,-1,-0.0833333333333333,-0.5,-0.583333333333333,7
"120",2000-11-11,"Arsenal","Derby",0,0,"D",22,16,10,28,2,0.416666666666667,"3","6","9","12","13","0","0","0","0","1",2,16,12,1,0,0,0,0,0,1,0,1,-1,1.58333333333333,0.666666666666667,-14
"121",2000-11-11,"AstonVilla","Tottenham",2,0,"H",16,17,9,18,1.69230769230769,1.30769230769231,"3","6","9","10","10","3","3","6","6","6",6,10,13,1,0,0,0,0,0,0,0,0.538461538461538,-0.0769230769230769,0.384615384615385,0.230769230769231,-4
"122",2000-11-11,"Bradford","Everton",0,1,"A",5,14,19,20,0.538461538461538,0.923076923076923,"0","1","1","1","2","0","0","3","4","4",17,13,13,0,0,0,0,0,0,0,0,-1.07692307692308,-0.461538461538462,-0.384615384615385,-0.153846153846154,4
"123",2000-11-11,"Ipswich","Charlton",2,0,"H",17,19,14,18,1.38461538461538,1.38461538461538,"0","3","6","7","10","3","3","6","6","7",18,18,13,0,0,0,0,0,0,0,0,0.230769230769231,0.0769230769230769,0,0,0
"124",2000-11-11,"Leicester","Newcastle",1,1,"D",10,13,7,11,1.69230769230769,1.46153846153846,"3","6","6","6","7","3","3","3","6","9",8,11,13,0,0,0,0,0,0,0,0,0.230769230769231,0.153846153846154,0.230769230769231,-0.153846153846154,-3
"125",2000-11-11,"ManUnited","Middlesbrough",2,1,"H",33,16,9,19,2.07692307692308,0.769230769230769,"3","6","9","12","12","0","0","0","0","3",1,12,13,1,0,0,0,0,0,1,0,1.84615384615385,-0.230769230769231,1.30769230769231,0.461538461538462,-11
"126",2000-11-11,"Sunderland","Southampton",2,2,"D",10,15,13,22,1.23076923076923,1,"0","3","4","7","8","3","3","3","4","4",7,15,13,0,0,0,0,0,0,0,0,-0.230769230769231,-0.538461538461538,0.230769230769231,0.307692307692308,-8
"127",2000-11-11,"WestHam","ManCity",4,1,"H",13,14,14,20,0.923076923076923,1.07692307692308,"1","4","4","5","6","0","0","3","6","6",9,18,13,0,0,0,0,0,0,0,0,-0.0769230769230769,-0.461538461538462,-0.153846153846154,0,-9
"128",2000-11-12,"Chelsea","Leeds",1,1,"D",24,20,17,18,1.23076923076923,1.46153846153846,"0","3","6","6","9","1","4","5","5","8",5,3,13,0,0,0,0,0,0,0,0,0.538461538461538,0.153846153846154,-0.230769230769231,0.0769230769230769,2
"129",2000-11-12,"Liverpool","Coventry",4,1,"H",23,12,18,24,1.61538461538462,0.846153846153846,"0","3","6","9","9","0","0","0","3","4",4,14,13,0,0,0,0,0,0,1,0,0.384615384615385,-0.923076923076923,0.769230769230769,0.384615384615385,-10
"130",2000-11-18,"Charlton","Chelsea",2,0,"H",19,24,18,17,1.38461538461538,1.23076923076923,"3","3","6","6","7","0","3","6","6","9",18,5,13,0,0,0,0,0,0,0,0,0.0769230769230769,0.538461538461538,0.153846153846154,-0.153846153846154,13
"131",2000-11-18,"Derby","Bradford",2,0,"H",16,5,28,20,0.5,0.5,"1","2","2","2","2","0","0","1","1","1",16,17,14,0,0,0,0,0,0,0,0,-0.857142857142857,-1.07142857142857,0,0.0714285714285714,-1
"132",2000-11-18,"Everton","Arsenal",2,0,"H",15,23,20,10,1.07142857142857,2,"3","3","3","6","7","1","4","7","10","13",13,2,14,0,0,0,0,0,0,0,0,-0.357142857142857,0.928571428571429,-0.928571428571429,0,11
"133",2000-11-18,"Leeds","WestHam",0,1,"A",20,17,19,15,1.35714285714286,1.07142857142857,"0","1","4","5","5","3","4","7","7","8",3,9,14,0,0,0,0,0,0,0,0,0.0714285714285714,0.142857142857143,0.285714285714286,-0.214285714285714,-6
"134",2000-11-18,"ManCity","ManUnited",0,1,"A",15,35,24,10,1,2.14285714285714,"0","0","0","3","6","3","6","9","12","15",18,1,14,0,0,1,0,1,1,0,0,-0.642857142857143,1.78571428571429,-1.14285714285714,-0.214285714285714,17
"135",2000-11-18,"Middlesbrough","Leicester",0,3,"A",17,11,21,8,0.714285714285714,1.64285714285714,"0","0","0","0","0","1","4","7","7","7",12,8,14,0,0,1,1,0,0,0,0,-0.285714285714286,0.214285714285714,-0.928571428571429,-0.5,4
"136",2000-11-18,"Newcastle","Sunderland",1,2,"A",14,12,12,15,1.42857142857143,1.21428571428571,"1","4","4","4","7","1","1","4","5","8",11,7,14,0,0,0,0,0,0,0,0,0.142857142857143,-0.214285714285714,0.214285714285714,-0.0714285714285714,4
"137",2000-11-18,"Southampton","AstonVilla",2,0,"H",17,16,24,11,1,1.57142857142857,"1","4","4","4","5","0","3","6","9","10",15,6,14,0,0,0,0,0,0,0,0,-0.5,0.357142857142857,-0.571428571428571,-0.285714285714286,9
"138",2000-11-19,"Tottenham","Liverpool",2,1,"H",17,27,20,19,1.21428571428571,1.71428571428571,"0","3","3","6","6","3","3","6","9","12",10,4,14,0,0,0,0,0,0,0,0,-0.214285714285714,0.571428571428571,-0.5,-0.214285714285714,6
"139",2000-11-20,"Coventry","Ipswich",0,1,"A",13,19,28,14,0.785714285714286,1.5,"0","0","0","0","3","3","3","6","9","10",14,18,14,0,0,1,0,0,0,0,0,-1.07142857142857,0.357142857142857,-0.714285714285714,-0.428571428571429,-4
"140",2000-11-25,"Charlton","Sunderland",0,1,"A",19,12,20,15,1.28571428571429,1.21428571428571,"0","3","3","6","6","1","1","4","5","8",18,7,14,0,0,0,0,0,0,0,0,-0.0714285714285714,-0.214285714285714,0.0714285714285714,-0.142857142857143,11
"141",2000-11-25,"Coventry","AstonVilla",1,1,"D",13,17,29,12,0.733333333333333,1.53333333333333,"0","0","0","0","0","1","1","4","7","10",14,6,15,0,0,1,1,0,0,0,0,-1.06666666666667,0.333333333333333,-0.8,-0.466666666666667,8
"142",2000-11-25,"Derby","ManUnited",0,3,"A",18,36,28,10,0.666666666666667,2.2,"3","4","5","5","5","3","6","9","12","15",16,1,15,0,0,0,0,1,1,0,0,-0.666666666666667,1.73333333333333,-1.53333333333333,-0.266666666666667,15
"143",2000-11-25,"Everton","Chelsea",2,1,"H",17,25,20,20,1.2,1.13333333333333,"3","6","6","6","9","0","1","1","4","7",13,5,15,0,0,0,0,0,0,0,0,-0.2,0.333333333333333,0.0666666666666667,0.133333333333333,8
"144",2000-11-25,"ManCity","Ipswich",2,3,"A",15,20,25,14,0.933333333333333,1.6,"0","0","0","0","3","3","6","6","9","12",18,18,15,0,0,1,0,0,0,0,0,-0.666666666666667,0.4,-0.666666666666667,-0.4,0
"145",2000-11-25,"Middlesbrough","Bradford",2,2,"D",17,5,24,22,0.666666666666667,0.466666666666667,"0","0","0","0","0","0","0","0","1","1",12,17,15,0,0,1,1,0,0,1,0,-0.466666666666667,-1.13333333333333,0.2,-0.0666666666666667,-5
"146",2000-11-25,"Southampton","WestHam",2,3,"A",19,18,24,15,1.13333333333333,1.2,"3","4","7","7","7","3","6","7","10","10",15,9,15,0,0,0,0,0,0,0,0,-0.333333333333333,0.2,-0.0666666666666667,0,6
"147",2000-11-25,"Tottenham","Leicester",3,0,"H",19,14,21,8,1.33333333333333,1.73333333333333,"3","3","6","6","9","3","4","7","10","10",10,8,15,0,0,0,0,0,0,0,0,-0.133333333333333,0.4,-0.4,0.133333333333333,2
"148",2000-11-26,"Leeds","Arsenal",1,0,"H",21,23,19,12,1.46666666666667,1.86666666666667,"3","3","4","7","8","0","1","4","7","10",3,2,15,0,0,0,0,0,0,0,0,0.133333333333333,0.733333333333333,-0.4,0.0666666666666667,1
"149",2000-11-26,"Newcastle","Liverpool",2,1,"H",15,28,14,21,1.33333333333333,1.6,"0","1","4","4","4","0","3","3","6","9",11,4,15,0,0,0,0,0,0,0,0,0.0666666666666667,0.466666666666667,-0.266666666666667,-0.333333333333333,7
"150",2000-12-02,"Arsenal","Southampton",1,0,"H",23,19,12,24,1.86666666666667,1.13333333333333,"0","1","4","7","10","3","4","7","7","7",2,15,15,0,0,0,0,0,0,0,0,0.733333333333333,-0.333333333333333,0.733333333333333,0,-13
"151",2000-12-02,"AstonVilla","Newcastle",1,1,"D",18,17,13,15,1.5,1.4375,"1","2","2","5","8","3","3","4","7","7",6,11,16,0,0,0,0,0,0,0,0,0.3125,0.125,0.0625,0.0625,-5
"152",2000-12-02,"Bradford","Coventry",2,1,"H",7,14,24,30,0.5,0.75,"1","1","1","1","2","1","1","1","1","1",17,14,16,0,0,0,0,0,0,0,0,-1.0625,-1,-0.25,0.0625,3
"153",2000-12-02,"Ipswich","Derby",0,1,"A",23,18,16,31,1.6875,0.625,"3","6","9","9","12","0","3","4","5","5",18,16,16,1,0,0,0,0,0,0,0,0.4375,-0.8125,1.0625,0.25,2
"154",2000-12-02,"Leicester","Leeds",3,1,"H",14,22,11,22,1.625,1.375,"0","3","4","7","10","0","3","3","4","7",8,3,16,0,0,0,0,0,0,0,0,0.1875,0,0.25,0,5
"155",2000-12-02,"Liverpool","Charlton",3,0,"H",29,21,23,21,1.5,1.3125,"0","0","3","3","6","0","3","3","6","6",4,18,16,0,0,0,0,0,0,0,0,0.375,0,0.1875,0,-14
"156",2000-12-02,"ManUnited","Tottenham",2,0,"H",39,22,10,21,2.25,1.4375,"3","6","9","12","15","3","6","6","9","9",1,10,16,1,1,0,0,0,0,0,0,1.8125,0.0625,0.8125,0,-9
"157",2000-12-02,"WestHam","Middlesbrough",1,0,"H",21,19,17,26,1.3125,0.6875,"3","6","9","10","13","1","1","1","1","1",9,12,16,1,0,0,0,0,0,0,0,0.25,-0.4375,0.625,0.5,-3
"158",2000-12-03,"Chelsea","ManCity",2,1,"H",26,17,22,28,1.0625,0.875,"0","0","1","1","4","0","0","0","0","0",5,18,16,0,0,0,0,0,0,1,1,0.25,-0.6875,0.1875,0.25,-13
"159",2000-12-04,"Sunderland","Everton",2,0,"H",15,19,16,21,1.4375,1.3125,"3","6","7","7","10","3","6","9","9","9",7,13,16,0,0,0,0,1,0,0,0,-0.0625,-0.125,0.125,-0.125,-6
"160",2000-12-09,"Arsenal","Newcastle",5,0,"H",23,17,13,15,1.75,1.4375,"0","0","1","4","7","3","3","4","7","7",2,11,16,0,0,0,0,0,0,0,0,0.625,0.125,0.3125,0,-9
"161",2000-12-09,"Bradford","Tottenham",3,3,"D",9,22,25,23,0.647058823529412,1.35294117647059,"3","4","4","4","4","0","3","6","6","9",17,10,17,0,0,0,0,0,0,0,0,-0.941176470588235,-0.0588235294117647,-0.705882352941177,-0.294117647058824,7
"162",2000-12-09,"Charlton","ManUnited",3,3,"D",21,41,24,10,1.23529411764706,2.29411764705882,"0","0","3","3","6","3","6","9","12","15",18,1,17,0,0,0,0,1,1,0,0,-0.176470588235294,1.82352941176471,-1.05882352941176,-0.176470588235294,17
"163",2000-12-09,"Chelsea","Derby",4,1,"H",28,19,23,31,1.17647058823529,0.764705882352941,"3","3","3","4","4","3","3","6","7","8",5,16,17,0,0,0,0,0,0,0,0,0.294117647058824,-0.705882352941177,0.411764705882353,-0.235294117647059,-11
"164",2000-12-09,"ManCity","Everton",5,0,"H",18,19,30,23,0.823529411764706,1.23529411764706,"0","0","0","0","0","0","3","6","9","9",18,13,17,0,0,1,1,0,0,0,0,-0.705882352941177,-0.235294117647059,-0.411764705882353,-0.529411764705882,5
"165",2000-12-09,"Southampton","Leeds",1,0,"H",21,22,28,23,1,1.29411764705882,"0","0","3","4","7","0","0","3","3","4",15,3,17,0,0,0,0,0,0,0,0,-0.411764705882353,-0.0588235294117647,-0.294117647058824,0.176470588235294,12
"166",2000-12-09,"Sunderland","Middlesbrough",1,0,"H",17,19,16,27,1.52941176470588,0.647058823529412,"3","6","9","10","10","0","1","1","1","1",7,12,17,1,0,0,0,0,0,0,0,0.0588235294117647,-0.470588235294118,0.882352941176471,0.470588235294118,-5
"167",2000-12-09,"WestHam","AstonVilla",1,1,"D",22,19,17,14,1.41176470588235,1.47058823529412,"3","6","9","12","13","1","2","3","3","6",9,6,17,1,0,0,0,0,0,0,0,0.294117647058824,0.294117647058824,-0.0588235294117647,0.176470588235294,3
"168",2000-12-10,"Coventry","Leicester",1,0,"H",15,17,32,12,0.705882352941177,1.70588235294118,"0","1","1","1","1","3","3","6","7","10",14,8,17,0,0,0,0,0,0,0,0,-1,0.294117647058824,-1,-0.352941176470588,6
"169",2000-12-10,"Liverpool","Ipswich",0,1,"A",32,23,23,17,1.58823529411765,1.58823529411765,"3","3","3","6","6","0","3","6","9","9",4,18,17,0,0,0,0,0,0,0,0,0.529411764705882,0.352941176470588,0,-0.176470588235294,-14
"170",2000-12-16,"AstonVilla","ManCity",2,2,"D",19,18,14,30,1.47058823529412,0.823529411764706,"1","2","3","3","6","0","0","0","0","0",6,18,17,0,0,0,0,0,0,1,1,0.294117647058824,-0.705882352941177,0.647058823529412,0.352941176470588,-12
"171",2000-12-16,"Derby","Coventry",1,0,"H",20,16,35,32,0.722222222222222,0.833333333333333,"0","3","3","6","7","3","3","4","4","4",16,14,18,0,0,0,0,0,0,0,0,-0.833333333333333,-0.888888888888889,-0.111111111111111,0.166666666666667,2
"172",2000-12-16,"Everton","WestHam",1,1,"D",19,23,28,18,1.16666666666667,1.38888888888889,"0","0","3","6","9","1","4","7","10","13",13,9,18,0,0,0,0,0,0,0,0,-0.5,0.277777777777778,-0.222222222222222,0.111111111111111,4
"173",2000-12-16,"Ipswich","Southampton",3,1,"H",24,22,17,28,1.66666666666667,1.11111111111111,"3","3","6","9","12","3","3","3","6","7",18,15,18,0,0,0,0,0,0,0,0,0.388888888888889,-0.333333333333333,0.555555555555556,0.111111111111111,3
"174",2000-12-16,"Leeds","Sunderland",2,0,"H",24,18,23,16,1.38888888888889,1.61111111111111,"3","3","3","6","6","3","6","9","12","13",3,7,18,0,0,0,0,1,0,0,0,0.0555555555555556,0.111111111111111,-0.222222222222222,-0.166666666666667,-4
"175",2000-12-16,"Leicester","Charlton",3,1,"H",17,24,13,27,1.61111111111111,1.22222222222222,"0","3","3","6","7","1","1","1","4","4",8,18,18,0,0,0,0,0,0,0,0,0.222222222222222,-0.166666666666667,0.388888888888889,0.166666666666667,-10
"176",2000-12-16,"Middlesbrough","Chelsea",1,0,"H",19,32,28,24,0.611111111111111,1.27777777777778,"0","0","1","1","1","3","6","6","6","7",12,5,18,0,0,0,0,0,0,0,0,-0.5,0.444444444444444,-0.666666666666667,-0.333333333333333,7
"177",2000-12-16,"Newcastle","Bradford",2,1,"H",18,12,21,28,1.33333333333333,0.666666666666667,"0","1","4","4","5","1","4","5","5","5",11,17,18,0,0,0,0,0,0,0,0,-0.166666666666667,-0.888888888888889,0.666666666666667,0,-6
"178",2000-12-17,"ManUnited","Liverpool",0,1,"A",44,32,13,24,2.22222222222222,1.5,"1","4","7","10","13","0","3","3","3","6",1,4,18,0,0,0,0,0,0,0,0,1.72222222222222,0.444444444444444,0.722222222222222,0.0555555555555556,-3
"179",2000-12-18,"Tottenham","Arsenal",1,1,"D",25,29,26,13,1.33333333333333,1.88888888888889,"1","1","4","7","7","3","6","6","6","7",10,2,18,0,0,0,0,0,0,0,0,-0.0555555555555556,0.888888888888889,-0.555555555555556,0,8
"180",2000-12-22,"Coventry","Southampton",1,1,"D",16,22,32,28,0.833333333333333,1.11111111111111,"3","3","4","4","4","3","3","3","6","7",14,15,18,0,0,0,0,0,0,0,0,-0.888888888888889,-0.333333333333333,-0.277777777777778,-0.166666666666667,-1
"181",2000-12-23,"Charlton","Everton",1,0,"H",25,20,30,29,1.15789473684211,1.15789473684211,"0","1","1","1","4","1","1","1","4","7",18,13,19,0,0,0,0,0,0,0,0,-0.263157894736842,-0.473684210526316,0,-0.157894736842105,5
"182",2000-12-23,"Chelsea","Bradford",3,0,"H",32,13,25,30,1.21052631578947,0.631578947368421,"0","3","6","6","6","0","1","4","5","5",5,17,19,0,0,0,0,0,0,0,0,0.368421052631579,-0.894736842105263,0.578947368421053,0.0526315789473684,-12
"183",2000-12-23,"Derby","Newcastle",2,0,"H",21,20,35,22,0.842105263157895,1.42105263157895,"3","3","6","6","9","3","3","4","7","7",16,11,19,0,0,0,0,0,0,0,0,-0.736842105263158,-0.105263157894737,-0.578947368421053,0.105263157894737,5
"184",2000-12-23,"Leeds","AstonVilla",1,2,"A",25,23,25,17,1.31578947368421,1.52631578947368,"0","3","3","3","6","3","4","5","6","7",3,6,19,0,0,0,0,0,0,0,0,0,0.315789473684211,-0.210526315789474,-0.0526315789473684,-3
"185",2000-12-23,"Leicester","WestHam",2,1,"H",20,24,14,19,1.68421052631579,1.36842105263158,"3","3","6","6","9","1","2","5","8","11",8,9,19,0,0,0,0,0,0,0,0,0.315789473684211,0.263157894736842,0.315789473684211,0.0526315789473684,-1
"186",2000-12-23,"Liverpool","Arsenal",4,0,"H",33,30,24,14,1.57894736842105,1.84210526315789,"3","3","6","6","6","1","4","7","7","7",4,2,19,0,0,0,0,0,0,0,0,0.473684210526316,0.842105263157895,-0.263157894736842,-0.0526315789473684,2
"187",2000-12-23,"ManUnited","Ipswich",2,0,"H",44,27,14,18,2.10526315789474,1.73684210526316,"0","1","4","7","10","3","6","6","9","12",1,18,19,0,0,0,0,0,0,0,0,1.57894736842105,0.473684210526316,0.368421052631579,-0.105263157894737,-17
"188",2000-12-23,"Sunderland","ManCity",1,0,"H",18,25,18,32,1.52631578947368,0.947368421052632,"0","3","6","9","12","1","4","4","4","4",7,18,19,0,0,0,0,0,0,0,0,0,-0.368421052631579,0.578947368421053,0.263157894736842,-11
"189",2000-12-23,"Tottenham","Middlesbrough",0,0,"D",26,20,27,28,1.31578947368421,0.736842105263158,"1","2","2","5","8","3","3","3","4","4",10,12,19,0,0,0,0,0,0,0,0,-0.0526315789473684,-0.421052631578947,0.578947368421053,0.210526315789474,-2
"190",2000-12-26,"Arsenal","Leicester",6,1,"H",30,20,14,14,1.84210526315789,1.68421052631579,"1","4","7","7","7","3","3","6","6","9",2,8,19,0,0,0,0,0,0,0,0,0.842105263157895,0.315789473684211,0.157894736842105,-0.105263157894737,-6
"191",2000-12-26,"AstonVilla","ManUnited",0,1,"A",23,46,18,14,1.45,2.15,"0","3","4","5","6","3","3","4","7","10",6,1,20,0,0,0,0,0,0,0,0,0.25,1.6,-0.7,-0.05,5
"192",2000-12-26,"Bradford","Sunderland",1,4,"A",13,19,33,18,0.6,1.6,"0","0","1","4","5","3","3","6","9","12",17,7,20,0,0,0,0,0,0,0,0,-1,0.05,-1,-0.2,10
"193",2000-12-26,"Everton","Coventry",1,2,"A",20,17,30,34,1.1,0.8,"0","1","1","1","4","1","1","4","4","5",13,14,20,0,0,0,0,0,0,0,0,-0.5,-0.85,0.3,-0.05,-1
"194",2000-12-26,"Ipswich","Chelsea",2,2,"D",27,35,20,25,1.65,1.3,"0","3","6","6","9","3","3","6","9","9",18,5,20,0,0,0,0,0,0,0,0,0.35,0.5,0.35,0,13
"195",2000-12-26,"ManCity","Derby",0,0,"D",25,23,33,35,0.9,0.95,"0","1","4","4","4","3","6","6","9","9",18,16,20,0,0,0,0,0,0,0,0,-0.4,-0.6,-0.05,-0.25,2
"196",2000-12-26,"Middlesbrough","Liverpool",1,0,"H",20,37,28,24,0.75,1.65,"1","4","4","4","5","3","6","6","9","9",12,4,20,0,0,0,0,0,0,0,0,-0.4,0.65,-0.9,-0.2,8
"197",2000-12-26,"Newcastle","Leeds",2,1,"H",20,26,24,27,1.35,1.25,"0","3","3","4","7","0","0","3","3","3",11,3,20,0,0,0,0,0,0,0,0,-0.2,-0.05,0.1,0.2,8
"198",2000-12-26,"WestHam","Charlton",5,0,"H",25,26,21,30,1.3,1.25,"0","1","2","5","8","3","3","4","4","4",9,18,20,0,0,0,0,0,0,0,0,0.2,-0.2,0.05,0.2,-9
"199",2000-12-27,"Southampton","Tottenham",2,0,"H",24,26,32,27,1.05,1.3,"1","1","4","4","4","1","2","3","3","6",15,10,20,0,0,0,0,0,0,0,0,-0.4,-0.05,-0.25,-0.1,5
"200",2000-12-30,"Arsenal","Sunderland",2,2,"D",30,19,18,18,1.75,1.6,"0","1","4","7","7","3","3","6","9","12",2,7,20,0,0,0,0,0,0,0,0,0.6,0.05,0.15,-0.1,-5
"201",2000-12-30,"Ipswich","Tottenham",3,0,"H",29,26,22,29,1.61904761904762,1.23809523809524,"1","1","4","7","7","0","1","2","3","3",18,10,21,0,0,0,0,0,0,0,0,0.333333333333333,-0.142857142857143,0.380952380952381,0.19047619047619,8
"202",2000-12-30,"ManCity","Charlton",1,4,"A",25,26,33,35,0.904761904761905,1.19047619047619,"1","1","2","5","5","0","3","3","4","4",18,18,21,0,0,0,0,0,0,0,0,-0.380952380952381,-0.428571428571429,-0.285714285714286,0.0476190476190476,0
"203",2000-12-30,"Middlesbrough","Coventry",1,1,"D",21,19,28,35,0.857142857142857,0.904761904761905,"3","4","7","7","7","3","4","4","7","7",12,14,21,0,0,0,0,0,0,0,0,-0.333333333333333,-0.761904761904762,-0.0476190476190476,0,-2
"204",2000-12-30,"Newcastle","ManUnited",1,1,"D",22,47,25,14,1.42857142857143,2.19047619047619,"3","3","6","6","7","3","6","6","7","10",11,1,21,0,0,0,0,0,0,0,0,-0.142857142857143,1.57142857142857,-0.761904761904762,0,10
"205",2000-12-30,"Southampton","Derby",1,0,"H",26,23,32,35,1.14285714285714,0.952380952380952,"3","4","4","7","7","1","4","7","7","10",15,16,21,0,0,0,0,0,0,0,0,-0.285714285714286,-0.571428571428571,0.19047619047619,0,-1
"206",2001-01-01,"Charlton","Arsenal",1,0,"H",26,36,35,19,1.19047619047619,1.80952380952381,"0","3","3","4","4","3","3","4","7","10",18,2,21,0,0,0,0,0,0,0,0,-0.428571428571429,0.80952380952381,-0.619047619047619,-0.142857142857143,16
"207",2001-01-01,"Chelsea","AstonVilla",1,0,"H",37,23,27,19,1.28571428571429,1.38095238095238,"1","4","4","7","10","0","0","3","4","5",5,6,21,0,0,0,0,0,0,0,0,0.476190476190476,0.19047619047619,-0.0952380952380952,0.0952380952380952,-1
"208",2001-01-01,"Coventry","ManCity",1,1,"D",19,25,35,33,0.904761904761905,0.904761904761905,"3","4","4","7","7","1","1","2","5","5",14,18,21,0,0,0,0,0,0,0,0,-0.761904761904762,-0.380952380952381,0,0.0952380952380952,-4
"209",2001-01-01,"Derby","Everton",1,0,"H",23,21,35,32,0.952380952380952,1.04761904761905,"1","4","7","7","10","0","0","1","1","1",16,13,21,0,0,0,0,0,0,0,0,-0.571428571428571,-0.523809523809524,-0.0952380952380952,0.285714285714286,3
"210",2001-01-01,"Leeds","Middlesbrough",1,1,"D",27,21,28,28,1.23809523809524,0.857142857142857,"1","1","1","4","4","3","4","7","7","7",3,12,21,0,0,0,0,0,0,0,0,-0.0476190476190476,-0.333333333333333,0.380952380952381,-0.142857142857143,-9
"211",2001-01-01,"Leicester","Bradford",1,2,"A",24,16,23,38,1.59090909090909,0.681818181818182,"0","0","3","6","6","3","3","3","3","4",8,17,22,0,0,0,0,0,0,0,0,0.0454545454545455,-1,0.909090909090909,0.0909090909090909,-9
"212",2001-01-01,"Liverpool","Southampton",2,1,"H",39,27,26,32,1.63636363636364,1.22727272727273,"3","3","6","9","9","3","6","7","7","10",4,15,22,0,0,0,0,0,0,0,0,0.590909090909091,-0.227272727272727,0.409090909090909,0.0909090909090909,-11
"213",2001-01-01,"ManUnited","WestHam",3,1,"H",48,31,15,24,2.13636363636364,1.31818181818182,"1","4","7","7","8","0","3","3","4","5",1,9,22,0,0,0,0,0,0,0,0,1.5,0.318181818181818,0.818181818181818,0.136363636363636,-8
"214",2001-01-01,"Sunderland","Ipswich",4,1,"H",25,32,21,22,1.63636363636364,1.68181818181818,"1","4","7","7","10","3","4","4","7","10",7,18,22,0,0,0,0,0,0,0,0,0.181818181818182,0.454545454545455,-0.0454545454545455,0,-11
"215",2001-01-02,"Tottenham","Newcastle",4,2,"H",26,23,32,26,1.18181818181818,1.40909090909091,"0","0","1","2","3","1","4","4","7","7",10,11,22,0,0,0,0,0,0,0,0,-0.272727272727273,-0.136363636363636,-0.227272727272727,-0.181818181818182,-1
"216",2001-01-13,"Arsenal","Chelsea",1,1,"D",38,38,21,27,1.77272727272727,1.36363636363636,"1","4","4","5","8","3","4","7","7","10",2,5,22,0,0,0,0,0,0,0,0,0.772727272727273,0.5,0.409090909090909,0.0454545454545455,-3
"217",2001-01-13,"AstonVilla","Liverpool",0,3,"A",23,39,22,26,1.31818181818182,1.63636363636364,"0","0","0","3","4","3","3","6","9","9",6,4,22,0,0,1,0,0,0,0,0,0.0454545454545455,0.590909090909091,-0.318181818181818,-0.227272727272727,2
"218",2001-01-13,"Bradford","ManUnited",0,3,"A",16,48,38,15,0.681818181818182,2.13636363636364,"3","3","3","3","4","1","4","7","7","8",17,1,22,0,0,0,0,0,0,0,0,-1,1.5,-1.45454545454545,-0.181818181818182,16
"219",2001-01-13,"Everton","Tottenham",0,0,"D",21,26,33,32,1,1.18181818181818,"0","0","0","1","1","0","0","1","2","3",13,10,22,0,0,1,0,0,0,0,0,-0.545454545454545,-0.272727272727273,-0.181818181818182,-0.0909090909090909,3
"220",2001-01-13,"ManCity","Leeds",0,4,"A",26,31,37,28,0.863636363636364,1.31818181818182,"0","1","1","2","5","3","4","4","4","7",18,3,22,0,0,0,0,0,0,0,0,-0.5,0.136363636363636,-0.454545454545455,-0.0909090909090909,15
