"","match_date","FTR","IWH","IWD","IWA","hg1_score","hd1_score","hd2_score","hd3_score","hd4_score","hd5_score","hd6_score","hd7_score","hm1_score","hm2_score","hm3_score","hm4_score","hm5_score","hm6_score","hm7_score","hf1_score","hf2_score","hf3_score","hf4_score","ag1_score","ad1_score","ad2_score","ad3_score","ad4_score","ad5_score","ad6_score","ad7_score","am1_score","am2_score","am3_score","am4_score","am5_score","am6_score","am7_score","af1_score","af2_score","af3_score","af4_score","af5_score","ad8_score","hd8_score","FTR_H","FTR_A","FTR_D"
"4813","2017-04-01","D","1.6","3.9","5.7",79,79,67,74,79,0,0,0,77,79,76,75,75,0,0,77,0,0,0,76,74,72,74,74,73,0,0,72,72,75,0,0,0,0,74,73,0,0,0,0,0,0,0,1
"4814","2017-04-01","H","1.85","3.5","4.3",78,76,77,77,73,0,0,0,78,77,76,80,0,0,0,78,77,0,0,76,74,71,76,74,72,75,0,77,76,0,0,0,0,0,76,81,0,0,0,0,0,1,0,0
"4815","2017-04-02","D","2.85","3.5","2.4",79,80,85,81,84,0,0,0,81,89,84,88,81,0,0,80,0,0,0,78,84,78,80,0,0,0,0,87,82,80,88,79,82,0,89,0,0,0,0,0,0,0,0,1
"4816","2017-04-02","D","2","3.4","3.8",80,79,69,78,75,75,0,0,72,76,82,76,0,0,0,76,0,0,0,82,75,78,72,74,0,0,0,74,79,75,79,72,0,0,72,0,0,0,0,0,0,0,0,1
"4817","2017-04-04","H","2.4","3.3","2.95",78,77,75,74,72,0,0,0,75,78,74,71,0,0,0,76,73,0,0,66,76,76,81,77,78,0,0,76,78,0,0,0,0,0,82,76,78,0,0,0,0,1,0,0
"4818","2017-04-04","H","1.5","4.2","6.5",82,75,74,77,78,74,0,0,80,71,84,0,0,0,0,77,80,0,0,76,74,71,76,75,72,75,0,77,74,0,0,0,0,0,76,81,0,0,0,0,0,1,0,0
"4819","2017-04-04","D","1.55","4","6.2",90,83,83,81,79,0,0,0,83,81,77,77,0,0,0,90,77,0,0,76,67,83,80,81,83,0,0,81,64,82,82,0,0,0,84,0,0,0,0,0,0,0,0,1
"4820","2017-04-04","H","2.5","3.3","2.85",78,76,77,77,73,0,0,0,78,77,76,80,0,0,0,78,78,0,0,80,67,79,76,78,75,0,0,69,78,76,74,0,0,0,67,0,0,0,0,0,0,1,0,0
"4821","2017-04-05","H","1.4","4.8","7.5",67,80,79,81,84,0,0,0,77,89,84,88,81,0,0,80,0,0,0,75,83,75,76,73,77,0,0,79,78,78,80,0,0,0,78,0,0,0,0,0,0,1,0,0
"4822","2017-04-05","H","2.2","3.35","3.3",89,79,80,83,83,84,0,0,86,89,83,83,0,0,0,86,0,0,0,78,78,85,80,0,0,0,0,87,78,82,80,88,79,0,89,0,0,0,0,0,0,1,0,0
"4823","2017-04-05","H","2.2","3.35","3.3",68,72,75,75,75,79,0,0,68,77,76,0,0,0,0,75,75,0,0,82,75,72,65,73,0,0,0,74,79,75,72,0,0,0,74,72,0,0,0,0,0,1,0,0
"4824","2017-04-05","D","1.3","5.5","9.5",78,82,78,82,79,80,80,0,80,86,83,0,0,0,0,79,0,0,0,76,74,72,74,74,0,0,0,75,72,82,71,0,0,0,74,73,0,0,0,0,0,0,0,1
"4825","2017-04-05","H","1.8","3.6","4.5",79,79,67,74,64,0,0,0,77,79,76,75,75,0,0,77,0,0,0,75,73,82,75,70,0,0,0,80,59,77,77,80,0,0,81,0,0,0,0,0,0,1,0,0
"4826","2017-04-05","A","5.3","3.8","1.65",80,79,69,78,75,75,0,0,72,76,76,82,0,0,0,76,0,0,0,80,85,82,78,79,83,0,0,82,82,85,80,83,0,0,0,0,0,0,0,0,0,0,1,0
"4827","2017-04-08","A","6.2","4","1.55",76,74,72,74,74,0,0,0,75,72,72,82,0,0,0,74,73,0,0,89,79,83,83,84,0,0,0,89,83,84,83,78,0,0,86,0,0,0,0,0,0,0,1,0
"4828","2017-04-08","H","1.17","7.5","15",83,79,78,80,0,0,0,0,87,78,80,84,79,82,0,89,0,0,0,68,75,75,77,75,79,0,0,68,74,77,76,0,0,0,75,0,0,0,0,0,0,1,0,0
"4829","2017-04-08","D","2.5","3.3","2.85",82,75,78,72,73,0,0,0,74,75,72,71,0,0,0,74,74,0,0,78,77,75,74,76,72,0,0,75,74,71,0,0,0,0,72,76,0,0,0,0,0,0,0,1
"4830","2017-04-08","A","4.3","3.5","1.85",66,76,81,77,77,78,0,0,78,82,75,0,0,0,0,82,76,0,0,78,82,78,82,68,79,83,80,80,0,0,0,0,0,0,79,63,0,0,0,0,0,0,1,0
"4831","2017-04-08","H","1.3","5.5","9.5",88,85,78,79,77,83,0,0,82,82,85,83,0,0,0,77,0,0,0,78,77,77,73,72,0,0,0,77,76,80,0,0,0,0,78,77,74,0,0,0,0,1,0,0
"4832","2017-04-08","A","2.85","3.3","2.5",80,67,79,76,78,75,0,0,78,76,75,75,0,0,0,81,0,0,0,79,79,67,74,79,0,0,0,77,75,79,76,75,0,0,77,0,0,0,0,0,0,0,1,0
"4833","2017-04-08","H","2.1","3.4","3.5",75,83,75,76,73,77,0,0,79,78,77,78,80,0,0,0,0,0,0,80,79,69,78,75,75,0,0,72,76,76,82,0,0,0,76,0,0,0,0,0,0,1,0,0
"4834","2017-04-09","H","1.65","3.8","5.3",76,67,64,81,82,83,0,0,81,64,82,82,0,0,0,84,0,0,0,82,74,68,78,74,0,0,0,76,80,71,71,0,0,0,83,80,0,0,0,0,0,1,0,0
"4835","2017-04-09","A","7.5","4.8","1.4",76,74,71,76,75,72,75,0,77,74,0,0,0,0,0,74,81,0,0,79,83,80,83,80,0,0,0,83,77,77,85,88,0,0,90,0,0,0,0,0,0,0,1,0
"4836","2017-04-10","H","5","3.7","1.7",75,73,82,75,70,0,0,0,80,59,77,77,80,0,0,81,0,0,0,67,80,79,81,84,0,0,0,77,89,84,88,81,0,0,80,0,0,0,0,0,0,1,0,0
"4837","2017-04-15","D","1.8","3.6","4.5",75,73,82,75,70,0,0,0,80,59,77,77,80,0,0,81,0,0,0,82,75,74,77,78,74,0,0,76,71,84,0,0,0,0,74,80,0,0,0,0,0,0,0,1
"4838","2017-04-15","H","1.45","4.5","7",76,67,83,81,82,83,0,0,81,64,82,82,0,0,0,84,0,0,0,78,77,75,74,76,72,0,0,75,74,71,0,0,0,0,72,73,0,0,0,0,0,1,0,0
"4839","2017-04-15","A","5","3.7","1.7",79,79,67,74,79,0,0,0,77,75,79,76,75,0,0,80,0,0,0,83,84,85,80,0,0,0,0,87,82,80,84,88,79,0,89,0,0,0,0,0,0,0,1,0
"4840","2017-04-15","H","1.85","3.5","4.3",66,76,76,81,77,77,78,0,76,82,0,0,0,0,0,82,76,0,0,68,72,75,75,77,75,79,0,68,77,76,0,0,0,0,75,0,0,0,0,0,0,1,0,0
"4841","2017-04-15","D","3.05","3.4","2.3",76,74,71,76,74,0,0,0,77,77,74,0,0,0,0,74,81,79,0,75,83,75,76,73,77,0,0,70,79,77,80,0,0,0,78,0,0,0,0,0,0,0,0,1
"4842","2017-04-15","H","1.25","6","11",88,85,82,78,79,83,0,0,82,82,85,83,0,0,0,85,0,0,0,76,74,72,74,74,0,0,0,75,72,72,82,0,0,0,74,73,0,0,0,0,0,1,0,0
"4843","2017-04-15","H","2.4","3.4","2.9",78,77,77,77,72,0,0,0,78,77,76,80,0,0,0,78,78,0,0,80,79,69,75,75,0,0,0,76,67,82,78,76,0,0,79,0,0,0,0,0,0,1,0,0
"4844","2017-04-16","H","2.65","3.3","2.65",90,83,80,83,82,79,0,0,83,77,77,88,0,0,0,77,0,0,0,83,80,83,83,84,0,0,0,89,83,84,83,78,0,0,86,0,0,0,0,0,0,1,0,0
"4845","2017-04-16","A","4.5","3.6","1.8",80,67,79,76,75,0,0,0,69,78,76,80,75,0,0,67,0,0,0,78,82,82,79,80,83,80,0,80,86,83,0,0,0,0,79,0,0,0,0,0,0,0,1,0
"4846","2017-04-17","A","6.2","4","1.55",74,75,72,73,74,0,0,0,74,79,75,71,79,0,0,72,0,0,0,88,79,68,85,81,0,0,0,89,79,83,84,88,0,0,83,0,0,0,0,0,0,0,1,0
"4847","2017-04-22","H","1.85","3.6","4.2",76,74,72,74,74,73,0,0,75,72,72,0,0,0,0,74,73,0,0,74,75,72,73,75,73,0,0,74,79,75,79,0,0,0,72,0,0,0,0,0,0,1,0,0
"4848","2017-04-22","H","1.85","3.6","4.2",68,72,75,75,75,79,0,0,68,74,77,76,0,0,0,75,0,0,0,78,76,77,77,77,0,0,0,78,77,76,80,0,0,0,78,78,0,0,0,0,0,1,0,0
"4849","2017-04-22","H","2.1","3.4","3.5",80,79,70,69,75,0,0,0,77,72,76,82,0,0,0,76,79,0,0,82,76,81,77,77,78,0,0,78,82,0,0,0,0,0,82,76,75,0,0,0,0,1,0,0
"4850","2017-04-22","D","3.5","3.4","2.1",80,83,75,78,76,80,77,0,70,79,80,0,0,0,0,76,0,0,0,76,67,83,81,82,83,0,0,81,64,82,82,0,0,0,84,0,0,0,0,0,0,0,0,1
"4851","2017-04-23","A","5.5","4","1.6",78,77,75,74,76,72,0,0,75,74,71,0,0,0,0,72,76,0,0,90,83,80,81,79,0,0,0,83,77,77,88,82,0,0,83,0,0,0,0,0,0,0,1,0
"4852","2017-04-23","A","1.45","4.4","7.2",78,82,82,79,80,83,80,0,80,86,83,0,0,0,0,79,0,0,0,75,73,76,75,70,0,0,0,80,59,77,77,80,0,0,81,0,0,0,0,0,0,0,1,0
"4853","2017-04-25","H","1.45","4.4","7.2",89,79,83,83,84,0,0,0,86,89,83,84,78,0,0,86,0,0,0,79,79,67,74,79,0,0,0,80,77,79,76,75,0,0,80,0,0,0,0,0,0,1,0,0
"4854","2017-04-26","H","1.6","4.2","5.2",88,80,79,85,81,79,0,0,81,89,84,88,81,0,0,0,0,0,0,82,75,74,77,78,74,0,0,76,80,84,0,0,0,0,74,80,0,0,0,0,0,1,0,0
"4855","2017-04-26","A","4.7","3.9","1.7",75,73,82,75,70,0,0,0,78,59,77,77,80,0,0,81,0,0,0,88,85,82,78,79,83,0,0,82,82,85,79,0,0,0,85,0,0,0,0,0,0,0,1,0
"4856","2017-04-26","H","2.1","3.4","3.5",74,72,73,75,73,0,0,0,74,79,75,72,0,0,0,72,74,0,0,76,74,71,76,74,0,0,0,77,77,74,0,0,0,0,74,81,79,0,0,0,0,1,0,0
"4857","2017-04-27","D","1.9","3.5","4.1",83,79,84,82,85,0,0,0,82,84,88,79,82,0,0,89,0,0,0,90,83,80,81,82,0,0,0,83,81,77,85,82,0,0,77,0,0,0,0,0,0,0,0,1
"4858","2017-04-29","A","1.8","3.6","4.5",75,73,75,75,75,0,0,0,78,59,77,77,80,0,0,81,0,0,0,78,77,75,71,72,73,0,0,72,74,71,0,0,0,0,72,73,0,0,0,0,0,0,1,0
"4859","2017-04-29","D","1.7","3.9","4.6",79,79,67,74,79,0,0,0,80,77,79,75,75,0,0,80,0,0,0,68,72,75,75,75,79,0,0,68,74,77,76,0,0,0,75,0,0,0,0,0,0,0,0,1
"4860","2017-04-29","D","2.1","3.3","3.6",82,76,81,77,77,78,0,0,78,77,82,0,0,0,0,82,76,0,0,80,83,75,78,76,80,77,0,70,79,80,0,0,0,0,76,0,0,0,0,0,0,0,0,1
"4861","2017-04-29","A","3.05","3.4","2.3",76,76,60,76,74,0,0,0,74,76,0,0,0,0,0,74,76,81,79,76,74,72,74,74,0,0,0,75,70,72,72,0,0,0,74,73,0,0,0,0,0,0,1,0
"4862","2017-04-29","A","2.6","3.3","2.7",80,67,79,76,78,75,0,0,69,78,75,80,0,0,0,81,0,0,0,82,75,74,77,78,74,0,0,76,80,84,0,0,0,0,77,80,0,0,0,0,0,0,1,0
"4863","2017-04-30","A","3.8","3.4","2",76,67,83,81,83,0,0,0,81,64,82,63,0,0,0,84,76,0,0,89,79,83,83,84,0,0,0,89,83,84,83,78,0,0,86,0,0,0,0,0,0,0,1,0
"4864","2017-04-30","D","1.3","5.5","9.5",90,83,80,81,79,0,0,0,83,81,77,82,0,0,0,77,83,0,0,80,79,70,69,75,0,0,0,77,72,82,78,0,0,0,76,79,0,0,0,0,0,0,0,1
"4865","2017-04-30","D","9.5","5.5","1.3",74,72,75,74,73,0,0,0,74,79,75,72,0,0,0,72,74,0,0,78,79,84,85,80,0,0,0,63,82,80,88,0,0,0,89,78,0,0,0,0,0,0,0,1
"4866","2017-04-30","H","1.9","3.65","3.9",88,85,78,79,77,83,0,0,82,85,79,83,0,0,0,85,0,0,0,88,79,85,81,79,0,0,0,89,79,83,84,88,0,0,83,0,0,0,0,0,0,1,0,0
"4867","2017-05-01","A","6","4.5","1.5",78,76,77,77,72,0,0,0,78,77,76,80,0,0,0,78,78,0,0,78,82,82,79,80,83,80,0,80,86,83,0,0,0,0,79,0,0,0,0,0,0,0,1,0
"4868","2017-05-05","H","7.5","4.8","1.4",80,83,76,80,73,77,76,0,79,78,80,0,0,0,0,76,0,0,0,88,85,82,78,79,83,0,0,82,85,79,83,0,0,0,85,0,0,0,0,0,0,1,0,0
"4869","2017-05-06","D","2.1","3.4","3.5",76,74,72,74,74,0,0,0,75,70,72,72,0,0,0,73,68,0,0,82,76,81,77,77,78,0,0,78,77,82,0,0,0,0,82,78,0,0,0,0,0,0,0,1
"4870","2017-05-06","D","1.9","3.5","4.1",78,66,75,71,72,73,0,0,72,74,71,0,0,0,0,72,73,0,0,80,67,79,76,75,74,0,0,69,64,76,74,0,0,0,81,0,0,0,0,0,0,0,0,1
"4871","2017-05-06","A","1.45","4.5","7",68,72,75,75,75,79,0,0,68,77,76,0,0,0,0,75,75,0,0,76,74,71,76,76,74,0,0,59,74,0,0,0,0,0,74,76,81,0,0,0,0,0,1,0
"4872","2017-05-06","H","1.6","3.8","6",82,75,74,77,78,74,0,0,76,80,84,0,0,0,0,77,80,0,0,78,77,76,77,72,0,0,0,78,77,76,80,0,0,0,78,77,0,0,0,0,0,1,0,0
"4873","2017-05-06","H","1.25","6","11",78,84,85,80,0,0,0,0,87,82,84,88,79,82,0,78,0,0,0,75,73,75,75,70,0,0,0,78,59,77,77,80,0,0,81,0,0,0,0,0,0,1,0,0
"4874","2017-05-06","H","2.6","3.5","2.6",80,79,69,75,75,0,0,0,77,72,82,78,0,0,0,76,79,0,0,76,67,83,80,81,83,0,0,64,82,63,82,0,0,0,84,0,0,0,0,0,0,1,0,0
"4875","2017-05-07","H","2.1","3.4","3.5",88,68,85,81,79,0,0,0,89,79,83,84,88,0,0,80,0,0,0,90,80,83,68,80,0,0,0,83,81,85,85,82,0,0,83,0,0,0,0,0,0,1,0,0
"4876","2017-05-07","D","1.5","4.2","6.5",78,82,82,79,80,83,80,0,80,86,83,0,0,0,0,79,0,0,0,79,79,67,74,79,0,0,0,80,77,79,76,75,0,0,80,0,0,0,0,0,0,0,0,1
"4877","2017-05-08","H","1.15","7.5","18",89,79,83,83,84,0,0,0,86,89,84,83,78,0,0,86,0,0,0,74,72,75,74,73,0,0,0,74,79,75,72,72,0,0,72,0,0,0,0,0,0,1,0,0
"4878","2017-05-10","A","3.7","3.5","2",79,79,67,74,79,0,0,0,77,79,76,75,75,0,0,80,0,0,0,88,68,81,84,79,0,0,0,89,79,83,84,88,0,0,80,0,0,0,0,0,0,0,1,0
"4879","2017-05-12","H","1.5","4.2","6.5",76,67,83,81,82,83,0,0,81,64,82,82,0,0,0,84,0,0,0,78,77,77,76,77,72,77,0,78,76,0,0,0,0,0,78,77,0,0,0,0,0,1,0,0
"4880","2017-05-12","A","9.5","5.5","1.3",80,67,79,76,78,75,0,0,69,64,76,74,0,0,0,81,0,0,0,89,79,83,83,84,0,0,0,86,89,84,83,78,0,0,86,0,0,0,0,0,0,0,1,0
"4881","2017-05-13","H","2","3.4","3.8",76,74,72,74,74,0,0,0,75,70,72,72,0,0,0,73,68,0,0,78,66,75,71,72,73,0,0,72,74,71,0,0,0,0,72,73,0,0,0,0,0,1,0,0
"4882","2017-05-13","H","1.25","6","11",78,84,85,80,0,0,0,0,87,82,84,88,79,82,0,78,0,0,0,82,75,74,68,77,74,0,0,76,71,84,0,0,0,0,77,80,0,0,0,0,0,1,0,0
"4883","2017-05-13","A","4.1","3.5","1.9",74,72,75,74,73,0,0,0,74,79,75,72,71,0,0,72,0,0,0,79,58,74,79,75,0,0,0,80,77,75,75,0,0,0,77,77,0,0,0,0,0,0,1,0
"4884","2017-05-13","A","4.6","4","1.7",82,76,81,77,77,78,0,0,78,77,82,0,0,0,0,82,78,0,0,88,80,68,85,81,84,0,0,81,89,84,88,0,0,0,83,0,0,0,0,0,0,0,1,0
"4885","2017-05-13","A","4.2","3.6","1.85",76,74,71,76,76,74,75,0,74,0,0,0,0,0,0,74,76,81,0,80,79,69,75,75,0,0,0,77,72,82,78,0,0,0,76,79,0,0,0,0,0,0,1,0
"4886","2017-05-14","H","2","3.4","3.8",75,73,76,75,70,0,0,0,80,59,77,77,80,0,0,81,0,0,0,68,72,75,75,77,75,79,0,68,74,77,0,0,0,0,75,0,0,0,0,0,0,1,0,0
"4887","2017-05-14","H","1.85","3.6","4.2",88,85,78,79,77,83,0,0,82,85,79,83,0,0,0,85,0,0,0,90,83,83,68,81,80,0,0,81,85,77,82,0,0,0,83,0,0,0,0,0,0,1,0,0
"4888","2017-05-14","A","4.7","3.9","1.7",80,83,78,76,80,73,76,0,70,79,80,0,0,0,0,76,0,0,0,78,82,82,79,83,80,0,0,80,86,83,0,0,0,0,79,83,0,0,0,0,0,0,1,0
"4889","2017-05-15","H","1.33","5.5","8",83,74,80,82,83,70,73,0,89,83,85,0,0,0,0,81,0,0,0,78,77,77,77,72,77,0,0,78,77,76,80,0,0,0,78,0,0,0,0,0,0,1,0,0
"4890","2017-05-16","H","1.12","9","20",88,80,68,81,84,79,0,0,89,83,84,88,0,0,0,83,0,0,0,76,71,76,76,74,75,72,0,77,74,0,0,0,0,0,76,81,0,0,0,0,0,1,0,0
"4891","2017-05-16","H","1.15","7.5","18",78,79,84,85,0,0,0,0,87,82,84,88,79,0,0,89,78,0,0,80,67,79,78,75,74,0,0,69,78,76,80,0,0,0,81,0,0,0,0,0,0,1,0,0
"4892","2017-05-17","D","2.4","3.3","2.95",79,79,67,68,74,0,0,0,77,79,76,75,75,0,0,80,0,0,0,79,83,80,83,68,80,0,0,77,85,85,82,0,0,0,83,0,0,0,0,0,0,0,0,1
"4893","2017-05-18","A","3.6","3.6","2",82,75,74,68,77,74,74,0,76,84,0,0,0,0,0,77,80,0,0,88,85,78,79,83,0,0,0,82,82,80,79,83,0,0,85,0,0,0,0,0,0,0,1,0
"4894","2017-05-21","H","1.45","4.5","7",88,80,79,68,85,81,0,0,89,83,84,88,0,0,0,80,0,0,0,76,67,83,81,82,83,0,0,64,82,82,0,0,0,0,84,76,0,0,0,0,0,1,0,0
"4895","2017-05-21","A","2.4","3.3","2.95",78,66,75,71,76,72,73,0,72,74,0,0,0,0,0,76,73,0,0,80,83,80,76,73,76,0,0,70,79,79,77,80,0,0,0,0,0,0,0,0,0,0,1,0
"4896","2017-05-21","H","1.2","6.5","15",89,79,82,83,84,0,0,0,86,89,83,85,78,0,0,86,0,0,0,76,71,76,74,70,75,72,75,77,76,0,0,0,0,0,76,0,0,0,0,0,0,1,0,0
"4897","2017-05-21","A","5.2","4.2","1.6",75,75,77,77,75,75,79,58,68,57,0,0,0,0,0,75,0,0,0,88,85,78,79,77,83,0,0,82,85,79,83,0,0,0,85,0,0,0,0,0,0,0,1,0
"4898","2017-05-21","D","1.9","3.6","3.9",82,75,74,68,77,74,0,0,76,71,84,0,0,0,0,83,80,0,0,64,74,72,74,74,73,0,0,72,72,72,75,0,0,0,68,0,0,0,0,0,0,0,0,1
"4899","2017-05-21","H","1.15","7.5","18",78,82,82,79,83,80,0,0,80,86,83,83,0,0,0,83,0,0,0,74,72,75,74,73,0,0,0,74,75,72,71,71,0,0,74,0,0,0,0,0,0,1,0,0
"4900","2017-05-21","H","2.4","3.3","2.95",67,83,68,72,80,55,0,0,55,77,88,80,0,0,0,83,0,0,0,75,73,76,75,75,70,0,0,78,59,77,80,0,0,0,81,0,0,0,0,0,0,1,0,0
"4901","2017-05-21","A","1.7","3.7","5",79,79,67,74,79,0,0,0,77,79,76,75,75,0,0,78,0,0,0,82,76,81,77,78,0,0,0,78,71,77,82,0,0,0,75,78,0,0,0,0,0,0,1,0
"4902","2017-05-21","H","2","3.4","3.8",73,79,69,75,75,0,0,0,77,72,76,82,0,0,0,76,79,0,0,80,67,79,78,75,74,0,0,69,76,75,80,0,0,0,81,0,0,0,0,0,0,1,0,0
"4903","2017-05-21","A","11","5","1.3",78,77,77,77,0,0,0,0,78,77,76,54,80,0,0,78,77,0,0,78,84,85,80,0,0,0,0,87,82,84,88,79,0,0,89,78,0,0,0,0,0,0,1,0
"4904","2017-08-11","H","1.47","4.5","6.5",86,80,72,80,81,0,0,0,77,87,75,82,0,0,0,85,79,0,0,83,75,76,79,77,73,78,0,77,84,0,0,0,0,0,77,81,0,0,0,0,0,1,0,0
"4905","2017-08-12","A","8","5.3","1.35",77,74,73,74,76,72,0,0,76,77,74,71,0,0,0,72,0,0,0,84,78,85,80,84,85,0,0,89,85,91,0,0,0,0,89,83,0,0,0,0,0,0,1,0
"4906","2017-08-12","A","1.22","6.2","13.5",89,82,82,83,86,85,0,0,59,85,88,83,0,0,0,80,0,0,0,81,76,79,78,77,78,75,0,79,75,76,0,0,0,0,76,0,0,0,0,0,0,0,1,0
"4907","2017-08-12","A","1.85","3.5","4.3",72,74,74,74,76,74,0,0,70,76,73,82,0,0,0,80,0,0,0,75,75,75,72,73,0,0,0,67,73,71,78,0,0,0,72,76,0,0,0,0,0,0,1,0
"4908","2017-08-12","H","1.7","3.7","5",79,81,79,79,82,81,0,0,83,71,81,0,0,0,0,81,77,0,0,81,75,79,79,76,0,0,0,78,75,82,0,0,0,0,74,77,74,0,0,0,0,1,0,0
"4909","2017-08-12","D","1.65","3.8","5.3",76,79,71,75,80,0,0,0,76,79,78,77,79,0,0,79,0,0,0,80,78,74,74,75,0,0,0,75,73,77,75,0,0,0,73,76,0,0,0,0,0,0,0,1
"4910","2017-08-12","D","5.5","4","1.6",79,75,78,77,75,76,0,0,76,79,80,74,0,0,0,77,0,0,0,80,80,77,70,80,82,0,0,81,82,84,84,85,0,0,0,0,0,0,0,0,0,0,0,1
"4911","2017-08-12","H","2.3","3.3","3.15",79,75,75,77,75,0,0,0,74,66,77,74,76,0,0,77,0,0,0,81,77,76,75,76,0,0,0,76,73,73,76,0,0,0,74,77,0,0,0,0,0,1,0,0
"4912","2017-08-13","H","1.33","5.3","8.7",91,84,80,81,83,0,0,0,83,84,85,88,0,0,0,86,81,0,0,79,76,78,79,79,0,0,0,69,76,77,79,0,0,0,81,80,0,0,0,0,0,1,0,0
"4913","2017-08-13","A","4.8","3.6","1.75",72,71,79,75,76,72,0,0,76,76,77,74,0,0,0,75,0,0,0,88,85,66,80,82,85,0,0,84,82,88,77,0,0,0,88,0,0,0,0,0,0,0,1,0
"4914","2017-08-19","A","1.9","3.5","4.1",81,77,76,73,75,0,0,0,76,73,76,72,0,0,0,74,77,0,0,79,75,78,78,76,0,0,0,76,79,75,74,76,0,0,76,0,0,0,0,0,0,0,1,0
"4915","2017-08-19","A","2.4","3.2","3.05",81,76,79,78,77,78,75,0,79,75,76,0,0,0,0,76,0,0,0,79,75,75,77,78,75,0,0,74,66,74,76,0,0,0,77,0,0,0,0,0,0,0,1,0
"4916","2017-08-19","H","1.75","3.6","4.8",83,75,76,79,77,73,78,0,77,84,0,0,0,0,0,77,81,0,0,77,74,73,74,76,72,0,0,76,77,74,70,0,0,0,73,0,0,0,0,0,0,1,0,0
"4917","2017-08-19","H","1.35","5.3","8",80,73,78,76,82,80,0,0,81,82,84,84,0,0,0,82,0,0,0,72,76,74,74,76,74,0,0,70,76,73,78,0,0,0,80,0,0,0,0,0,0,1,0,0
"4918","2017-08-19","H","1.75","3.6","4.8",76,79,71,75,80,0,0,0,76,77,79,77,79,0,0,79,0,0,0,79,79,78,79,75,0,0,0,76,63,79,79,0,0,0,81,80,0,0,0,0,0,1,0,0
"4919","2017-08-19","H","4.8","3.6","1.75",81,75,79,79,76,0,0,0,78,75,82,0,0,0,0,78,77,77,0,86,80,80,83,81,0,0,0,87,75,82,82,0,0,0,85,79,0,0,0,0,0,1,0,0
"4920","2017-08-19","A","7.5","4.8","1.4",80,73,78,74,74,75,0,0,73,77,82,0,0,0,0,73,76,0,0,91,84,80,81,83,0,0,0,83,84,85,88,0,0,0,86,81,0,0,0,0,0,0,1,0
"4921","2017-08-20","H","2.3","3.3","3.15",75,75,75,72,73,0,0,0,67,73,78,69,0,0,0,72,76,0,0,72,76,75,76,76,72,0,0,76,74,76,74,0,0,0,75,0,0,0,0,0,0,1,0,0
"4922","2017-08-20","A","2.1","3.4","3.5",88,85,80,82,79,85,0,0,84,82,88,81,0,0,0,88,0,0,0,89,82,82,82,86,85,0,0,81,88,83,80,0,0,0,85,0,0,0,0,0,0,0,1,0
"4923","2017-08-21","D","1.35","5.3","8",84,85,80,84,85,0,0,0,89,85,91,84,0,0,0,89,83,0,0,79,72,81,79,79,82,81,0,74,83,71,0,0,0,0,81,0,0,0,0,0,0,0,0,1
"4924","2017-08-26","A","9","6","1.3",81,77,76,71,73,75,73,0,76,76,0,0,0,0,0,80,77,0,0,84,78,78,85,85,0,0,0,84,89,85,91,84,0,0,83,0,0,0,0,0,0,0,1,0
"4925","2017-08-26","A","1.9","3.5","4.1",72,76,74,74,76,74,0,0,76,76,73,78,0,0,0,80,0,0,0,80,78,74,73,74,75,0,0,73,72,77,0,0,0,0,73,76,0,0,0,0,0,0,1,0
"4926","2017-08-26","D","3.15","3.3","2.3",75,75,75,72,73,0,0,0,67,73,78,69,0,0,0,72,76,0,0,76,79,71,75,80,0,0,0,76,77,79,77,79,0,0,79,0,0,0,0,0,0,0,0,1
"4927","2017-08-26","H","1.25","6","11",91,84,80,81,83,0,0,0,83,84,85,88,83,0,0,86,0,0,0,83,75,76,79,77,73,78,0,77,84,0,0,0,0,0,77,81,0,0,0,0,0,1,0,0
"4928","2017-08-26","H","2.3","3.3","3.15",72,76,75,76,76,72,0,0,76,74,76,74,0,0,0,75,0,0,0,79,78,79,76,75,0,0,0,69,76,63,79,79,0,0,80,0,0,0,0,0,0,1,0,0
"4929","2017-08-26","D","1.85","3.5","4.3",79,75,75,78,76,0,0,0,76,79,75,74,76,0,0,76,0,0,0,77,74,73,74,76,72,0,0,76,77,74,76,0,0,0,72,0,0,0,0,0,0,0,0,1
"4930","2017-08-27","H","1.45","4.5","7",89,82,82,86,85,0,0,0,85,88,84,83,80,0,0,85,0,0,0,79,72,81,79,79,81,0,0,74,83,82,0,0,0,0,81,77,0,0,0,0,0,1,0,0
"4931","2017-08-27","H","2.1","3.4","3.5",79,73,80,77,80,82,0,0,81,82,84,84,85,0,0,0,0,0,0,86,80,72,84,80,0,0,0,87,75,82,82,89,0,0,79,0,0,0,0,0,0,1,0,0
"4932","2017-08-27","D","1.27","6","10",88,85,80,82,79,85,0,0,84,82,88,85,0,0,0,88,0,0,0,81,76,79,78,77,78,75,0,73,79,76,0,0,0,0,76,0,0,0,0,0,0,0,0,1
"4933","2017-08-27","D","2.3","3.3","3.15",79,75,75,77,78,75,0,0,74,76,76,0,0,0,0,77,78,0,0,81,75,79,79,76,78,0,0,78,75,82,0,0,0,0,78,77,0,0,0,0,0,0,0,1
"4934","2017-09-09","H","1.33","5.5","8.5",86,80,84,80,83,81,0,0,87,82,82,0,0,0,0,85,79,0,0,81,77,76,71,73,75,73,0,76,73,0,0,0,0,0,80,77,0,0,0,0,0,1,0,0
