"","name","MV","season"
"658","Brynjar Gunnarsson",675000,"20062007"
"659","John Halls",315000,"20062007"
"660","James Harper",9e+05,"20062007"
"661","Steve Sidwell",675000,"20062007"
"662","John Oster",675000,"20062007"
"663","Oliver Bozanic",0,"20062007"
"664","Bobby Convey",1440000,"20062007"
"665","Stephen Hunt",810000,"20062007"
"666","Viktor Illugason",0,"20062007"
"667","Ki-Hyeon Seol",2030000,"20062007"
"668","Glen Little",720000,"20062007"
"669","James Henry",0,"20062007"
"670","Leroy Lita",1350000,"20062007"
"671","Kevin Doyle",1350000,"20062007"
"672","Dave Kitson",1350000,"20062007"
"673","Shane Long",450000,"20062007"
"674","Simon Cox",90000,"20062007"
"675","Ben Foster",1800000,"20062007"
"676","Alec Chamberlain",45000,"20062007"
"677","Richard Lee",45000,"20062007"
"678","Scott Loach",0,"20062007"
"679","Malky Mackay",540000,"20062007"
"680","Lloyd Doyley",540000,"20062007"
"681","Clarke Carlisle",450000,"20062007"
"682","Jay DeMerit",450000,"20062007"
"683","Danny Shittu",360000,"20062007"
"684","Adrian Mariappa",45000,"20062007"
"685","Cédric Avinel",0,"20062007"
"686","Ben Gill",0,"20062007"
"687","Jordan Stewart",450000,"20062007"
"688","Chris Powell",360000,"20062007"
"689","Junior Osborne",68000,"20062007"
"690","Jordan Parkes",0,"20062007"
"691","James Chambers",630000,"20062007"
"692","Sheku Kamara",0,"20062007"
"693","Alex Campana",0,"20062007"
"694","Toumani Diagouraga",0,"20062007"
"695","Damien Francis",2030000,"20062007"
"696","Gareth Williams",9e+05,"20062007"
"697","Gavin Mahon",405000,"20062007"
"698","Al Bangura",360000,"20062007"
"699","Matthew Spring",270000,"20062007"
"700","Dominic Blizzard",45000,"20062007"
"701","Douglas Rinaldi",0,"20062007"
"702","Lee Williamson",0,"20062007"
"703","Anthony McNamee",495000,"20062007"
"704","Ashley Young",1350000,"20062007"
"705","Albert Jarrett",45000,"20062007"
"706","Johan Cavalli",0,"20062007"
"707","Stephane Seanla",90000,"20062007"
"708","Hameur Bouazza",180000,"20062007"
"709","Joel Grant",68000,"20062007"
"710","Marlon King",2250000,"20062007"
"711","Steve Kabba",990000,"20062007"
"712","Darius Henderson",9e+05,"20062007"
"713","Tommy Smith",630000,"20062007"
"714","Moses Ashikodi",90000,"20062007"
"715","Will Hoskins",45000,"20062007"
"716","Theo Robinson",45000,"20062007"
"717","Tamás Priskin",0,"20062007"
"718","Petr Cech",24660000,"20072008"
"719","Carlo Cudicini",1710000,"20072008"
"720","Henrique Hilário",9e+05,"20072008"
"721","Rhys Taylor",0,"20072008"
"722","John Terry",29700000,"20072008"
"723","Ricardo Carvalho",15750000,"20072008"
"724","Al",9e+06,"20072008"
"725","Tal Haim",4230000,"20072008"
"726","Branislav Ivanovic",3060000,"20072008"
"727","Michael Mancienne",225000,"20072008"
"728","Harry Worley",0,"20072008"
"729","Ashley Cole",17010000,"20072008"
"730","Wayne Bridge",6210000,"20072008"
"731","Ryan Bertrand",90000,"20072008"
"732","Paulo Ferreira",8460000,"20072008"
"733","Juliano Belletti",4050000,"20072008"
"734","Glen Johnson",3330000,"20072008"
"735","Michael Essien",25470000,"20072008"
"736","John Obi",10440000,"20072008"
"737","Claude Makélélé",7740000,"20072008"
"738","Lassana Diarra",4230000,"20072008"
"739","Liam Bridcutt",0,"20072008"
"740","Jack Cork",0,"20072008"
"741","Frank Lampard",35780000,"20072008"
"742","Michael Ballack",23940000,"20072008"
"743","Steve Sidwell",1800000,"20072008"
"744","Jimmy Smith",360000,"20072008"
"745","Anthony Grant",90000,"20072008"
"746","Lee Sawyer",0,"20072008"
"747","Scott Sinclair",45000,"20072008"
"748","Joe Cole",13680000,"20072008"
"749","Florent Malouda",18900000,"20072008"
"750","Salomon Kalou",8640000,"20072008"
"751","Shaun Wright-Phillips",11250000,"20072008"
"752","Andriy Shevchenko",35190000,"20072008"
"753","Didier Drogba",34650000,"20072008"
"754","Nicolas Anelka",11250000,"20072008"
"755","Claudio Pizarro",8550000,"20072008"
"756","Ben Sahar",450000,"20072008"
"757","Edwin van Sar",4860000,"20072008"
"758","Tomasz Kuszczak",3060000,"20072008"
"759","Ben Foster",2700000,"20072008"
"760","Tom Heaton",90000,"20072008"
"761","Rio Ferdinand",24300000,"20072008"
"762","Nemanja Vidic<U+200E>",12780000,"20072008"
"763","John O'Shea",4680000,"20072008"
"764","Wes Brown",4500000,"20072008"
"765","Mikaël Silvestre",4410000,"20072008"
"766","Gerard Piqué",3600000,"20072008"
"767","Jonny Evans",450000,"20072008"
"768","Patrice Evra",8460000,"20072008"
"769","Gary Neville",6300000,"20072008"
"770","Phil Bardsley",1130000,"20072008"
"771","Danny Simpson",45000,"20072008"
"772","Richard Eckersley",0,"20072008"
"773","Owen Hargreaves",22500000,"20072008"
"774","Michael Carrick",15660000,"20072008"
"775","Kieran Lee",45000,"20072008"
"776","Ande",22500000,"20072008"
"777","Paul Scholes",9900000,"20072008"
"778","Darren Fletcher",5400000,"20072008"
"779","Darron Gibson",0,"20072008"
"780","Sam Hewson",0,"20072008"
"781","Ryan Giggs",9900000,"20072008"
"782","Ji-Sung Park",9e+06,"20072008"
"783","Lee Martin",1130000,"20072008"
"784","Na",22500000,"20072008"
"785","Chris Eagles",540000,"20072008"
"786","Febian Brandy",0,"20072008"
"787","Wayne Rooney",32400000,"20072008"
"788","Cristiano Ronaldo",30600000,"20072008"
"789","Louis Saha",11520000,"20072008"
"790","Carlos Tévez",10800000,"20072008"
"791","Fangzhuo Dong",810000,"20072008"
"792","Fraizer Campbell",0,"20072008"
"793","Danny Welbeck",0,"20072008"
"794","Pepe Reina",10530000,"20072008"
"795","Charles Itandje",4050000,"20072008"
"796","Scott Carson",2250000,"20072008"
"797","David Martin",45000,"20072008"
"798","Jamie Carragher",14760000,"20072008"
"799","Javier Mascherano",9450000,"20072008"
"800","Daniel Agger",7470000,"20072008"
"801","Sami Hyypiä",3600000,"20072008"
"802","Martin Skrtel",3440000,"20072008"
"803","Godwin Antwi",270000,"20072008"
"804","Jack Hobbs",270000,"20072008"
"805","John Riise",12420000,"20072008"
"806","Fábio Aurélio",6210000,"20072008"
"807","Emiliano Insúa",126000,"20072008"
"808","Robbie Threlfall",0,"20072008"
"809","Steve Finnan",5220000,"20072008"
"810","Álvaro Arbeloa",3420000,"20072008"
"811","Stephen Darby",63000,"20072008"
"812","Xabi Alonso",20070000,"20072008"
"813","Mohamed Sissoko",7920000,"20072008"
"814","Lucas Leiva",5400000,"20072008"
"815","Mikel José",0,"20072008"
"816","Jay Spearing",0,"20072008"
"817","Damien Plessis",0,"20072008"
"818","Steven Gerrard",34560000,"20072008"
"819","Danny Guthrie",45000,"20072008"
"820","Paul Anderson",90000,"20072008"
"821","Craig Lindfield",68000,"20072008"
"822","Ryan Flynn",0,"20072008"
"823","Ray Putterill",0,"20072008"
"824","Ryan Babel",4500000,"20072008"
"825","Harry Kewell",4140000,"20072008"
"826","Sebastián Leto",0,"20072008"
"827","Dirk Kuyt",15480000,"20072008"
"828","Jermaine Pennant",9270000,"20072008"
"829","Yossi Benayoun",4050000,"20072008"
"830","Nabil Zhar",257000,"20072008"
"831","Adam Hammill",0,"20072008"
"832","Andriy Voronin",6300000,"20072008"
"833","Fernando Torres",2.7e+07,"20072008"
"834","Peter Crouch",9810000,"20072008"
"835","Jens Lehmann",5130000,"20072008"
"836","Lukasz Fabianski",3920000,"20072008"
"837","Manuel Almunia",1350000,"20072008"
"838","Vito Mannone",540000,"20072008"
"839","Kolo Touré",17550000,"20072008"
"840","William Gallas",13680000,"20072008"
"841","Philippe Senderos",8730000,"20072008"
"842","Johan Djourou",3240000,"20072008"
"843","Havard Nordtveit",2700000,"20072008"
"844","Gaël Clichy",5220000,"20072008"
"845","Armand Traoré",585000,"20072008"
"846","Kieran Gibbs",0,"20072008"
"847","Emmanuel Eboué",6980000,"20072008"
"848","Bacary Sagna",5400000,"20072008"
"849","Justin Hoyte",1170000,"20072008"
"850","Kerrea Gilbert",180000,"20072008"
"851","Gavin Hoyte",45000,"20072008"
"852","Gilberto Silva",9230000,"20072008"
"853","Dení",6480000,"20072008"
"854","Mathieu Flamini",4820000,"20072008"
"855","Lassana Diarra",4230000,"20072008"
"856","Alex Song",2610000,"20072008"
"857","Cesc Fàbregas",19710000,"20072008"
"858","Abou Diaby",4140000,"20072008"
"859","Fran Mérida",1350000,"20072008"
"860","Mark Randall",113000,"20072008"
"861","Henri Lansbury",45000,"20072008"
"862","Tomás Rosicky",14760000,"20072008"
"863","Aleksandr Hleb",10530000,"20072008"
"864","Nacer Barazite",0,"20072008"
"865","Theo Walcott",6030000,"20072008"
"866","Robin Persie",13320000,"20072008"
"867","Emmanuel Adebayor",10620000,"20072008"
"868","Edu",6890000,"20072008"
"869","Nicklas Bendtner",1350000,"20072008"
"870","Paul Robinson",7560000,"20072008"
"871","Ben Alnwick",765000,"20072008"
"872","Radek Cerny",522000,"20072008"
"873","Tommy Forecast",0,"20072008"
"874","Ledley King",10620000,"20072008"
"875","Jonathan Woodgate",9900000,"20072008"
"876","Michael Dawson",6930000,"20072008"
"877","Younès Kaboul",6750000,"20072008"
"878","Ricardo Rocha",3600000,"20072008"
"879","Anthony Gardner",2070000,"20072008"
"880","Dorian Dervite",315000,"20072008"
"881","Leigh Mills",225000,"20072008"
"882","Troy Archibald-Henville",0,"20072008"
"883","Young-Pyo Lee",3870000,"20072008"
"884","Benoît Assou-Ekotto",3830000,"20072008"
"885","Danny Rose",0,"20072008"
"886","Pascal Chimbonda",7110000,"20072008"
"887","Paul Stalteri",2160000,"20072008"
"888","Alan Hutton",1800000,"20072008"
"889","Chris Gunter",338000,"20072008"
"890","Didier Zokora",7920000,"20072008"
"891","Tom Huddlestone",4230000,"20072008"
"892","Teemu Tainio",3420000,"20072008"
"893","Jermaine Jenas",10260000,"20072008"
"894","Steed Malbranque",7470000,"20072008"
"895","Gilb",5850000,"20072008"
"896","Kevin-Prince Boateng",3600000,"20072008"
"897","Hossam Ghaly",2160000,"20072008"
"898","Jamie O'Hara",68000,"20072008"
"899","Adel Taarabt",45000,"20072008"
"900","Wayne Routledge",2520000,"20072008"
"901","Aaron Lennon",9270000,"20072008"
"902","Gareth Bale",6750000,"20072008"
"903","Dimitar Berbatov",15840000,"20072008"
"904","Robbie Keane",12330000,"20072008"
"905","Jermain Defoe",10440000,"20072008"
"906","Darren Bent",6750000,"20072008"
"907","Shay Given",7920000,"20072008"
"908","Steve Harper",1170000,"20072008"
"909","Tim Krul",225000,"20072008"
"910","Fraser Forster",0,"20072008"
"911","David Rozehnal",4500000,"20072008"
"912","Steven Taylor",3690000,"20072008"
"913","Abdoulaye Fayé",2700000,"20072008"
"914","Caç",1800000,"20072008"
"915","Peter Ramage",1710000,"20072008"
"916","Lamine Diatta",1350000,"20072008"
"917","David Edgar",450000,"20072008"
"918","José Enrique",720000,"20072008"
"919","Habib Bèye",5400000,"20072008"
"920","Njitap Geremi",3960000,"20072008"
"921","Stephen Carr",2790000,"20072008"
"922","Ben Tozer",0,"20072008"
"923","Emre Belözoglu",9e+06,"20072008"
"924","James Milner",7110000,"20072008"
"925","Joey Barton",6660000,"20072008"
"926","Alan Smith",4860000,"20072008"
"927","Nicky Butt",2970000,"20072008"
"928","Damien Duff",7020000,"20072008"
"929","Nolberto Solano",4140000,"20072008"
"930","James Troisi",0,"20072008"
"931","Kazenga LuaLua",0,"20072008"
"932","Charles N'Zogbia",3690000,"20072008"
"933","Obafemi Martins",14400000,"20072008"
"934","Michael Owen",13500000,"20072008"
"935","Mark Viduka",5180000,"20072008"
"936","Shola Ameobi",5130000,"20072008"
"937","Andy Carroll",270000,"20072008"
"938","Tim Howard",4410000,"20072008"
"939","Stefan Wessels",765000,"20072008"
"940","John Ruddy",450000,"20072008"
"941","Iain Turner",135000,"20072008"
"942","Joleon Lescott",6750000,"20072008"
"943","Joseph Yobo",6300000,"20072008"
"944","Phil Jagielka",2480000,"20072008"
"945","Alan Stubbs",9e+05,"20072008"
"946","John Irving",0,"20072008"
"947","Leighton Baines",3600000,"20072008"
"948","Nuno Valente",3150000,"20072008"
"949","Paddy Boyle",180000,"20072008"
"950","Phil Neville",4500000,"20072008"
"951","Tony Hibbert",3510000,"20072008"
"952","Thomas Gravesen",2700000,"20072008"
"953","Lee Carsley",2520000,"20072008"
"954","Anderson Silva",450000,"20072008"
"955","Jack Rodwell",0,"20072008"
"956","Mikel Arteta",9900000,"20072008"
"957","Manuel Fernandes",7650000,"20072008"
"958","Leon Osman",3600000,"20072008"
"959","Bjarni Vidarsson",9e+05,"20072008"
"960","Dan Gosling",0,"20072008"
"961","Tim Cahill",7920000,"20072008"
"962","Steven Pienaar",2250000,"20072008"
"963","Andy van Meyde",3600000,"20072008"
"964","James McFadden",2610000,"20072008"
"965","Andy Johnson",11030000,"20072008"
"966","Yakubu Aiyegbeni",10800000,"20072008"
"967","Victor Anichebe",810000,"20072008"
"968","James Vaughan",540000,"20072008"
"969","Lukas Jutkiewicz",270000,"20072008"
"970","Robert Green",3870000,"20072008"
"971","Richard Wright",9e+05,"20072008"
"972","Jimmy Walker",135000,"20072008"
"973","Matthew Upson",5180000,"20072008"
"974","Anton Ferdinand",3420000,"20072008"
"975","Lucas Neill",3240000,"20072008"
"976","Calum Davenport",1350000,"20072008"
"977","Christian Dailly",1260000,"20072008"
"978","Danny Gabbidon",1260000,"20072008"
"979","James Collins",450000,"20072008"
"980","James Tomkins",0,"20072008"
"981","George McCartney",1440000,"20072008"
"982","Jonathan Spector",1580000,"20072008"
"983","John Paintsil",1440000,"20072008"
"984","Julien Faubert",6750000,"20072008"
"985","Hayden Mullins",990000,"20072008"
"986","Scott Parker",10800000,"20072008"
"987","Lee Bowyer",2250000,"20072008"
"988","Nigel Quashie",1800000,"20072008"
"989","Mark Noble",720000,"20072008"
"990","Tony Stokes",45000,"20072008"
"991","Jack Collison",0,"20072008"
"992","Kieron Dyer",8280000,"20072008"
"993","Nolberto Solano",4140000,"20072008"
"994","Luís Morte",3420000,"20072008"
"995","Matthew Etherington",2610000,"20072008"
"996","Hogan Ephraim",90000,"20072008"
"997","Freddie Ljungberg",7470000,"20072008"
"998","Craig Bellamy",8910000,"20072008"
"999","Kyel Reid",45000,"20072008"
"1000","Zavon Hines",0,"20072008"
"1001","Freddie Sears",0,"20072008"
"1002","Dean Ashton",8010000,"20072008"
"1003","Henri Camara",5670000,"20072008"
"1004","Bobby Zamora",3060000,"20072008"
"1005","Carlton Cole",2070000,"20072008"
"1006","David James",3510000,"20072008"
"1007","Jamie Ashdown",720000,"20072008"
"1008","Asmir Begovic",90000,"20072008"
"1009","Sol Campbell",6930000,"20072008"
"1010","Sylvain Distin",6570000,"20072008"
"1011","Djimi Traoré",2880000,"20072008"
"1012","Hermann Hreidarsson",2700000,"20072008"
"1013","Noé Pamarot",2700000,"20072008"
"1014","Lucien Aubey",2250000,"20072008"
"1015","Linvoy Primus",1800000,"20072008"
"1016","Richard Duffy",450000,"20072008"
"1017","Martin Cranie",180000,"20072008"
"1018","Marc Wilson",0,"20072008"
"1019","Lau",5400000,"20072008"
"1020","Glen Johnson",3330000,"20072008"
"1021","Papa Diop",4950000,"20072008"
"1022","Lassana Diarra",4230000,"20072008"
"1023","Sean Davis",2970000,"20072008"
"1024","Pedro Mendes",2970000,"20072008"
"1025","Richard Hughes",9e+05,"20072008"
"1026","Arnold Mvuemba",720000,"20072008"
"1027","Jean-François Christophe",0,"20072008"
"1028","Sulley Muntari",6300000,"20072008"
"1029","Gary O'Neil",3380000,"20072008"
"1030","Matthew Taylor",3420000,"20072008"
"1031","Niko Kranjcar",3600000,"20072008"
"1032","John Utaka",4950000,"20072008"
"1033","Franck Songo'o",360000,"20072008"
"1034","Adda Djeziri",0,"20072008"
"1035","Jermain Defoe",10440000,"20072008"
"1036","Milan Baros",6300000,"20072008"
"1037","Nwankwo Kanu",5580000,"20072008"
"1038","Ben",4410000,"20072008"
"1039","David Nugent",2250000,"20072008"
"1040","Andreas Isaksson",4410000,"20072008"
"1041","Joe Hart",810000,"20072008"
"1042","Kasper Schmeichel",225000,"20072008"
"1043","Sam Williamson",0,"20072008"
"1044","Richard Dunne",5310000,"20072008"
"1045","Vedran Corluka",3690000,"20072008"
"1046","Micah Richards",3600000,"20072008"
"1047","Jihai Sun",3600000,"20072008"
"1048","Nedum Onuoha",1980000,"20072008"
"1049","Matthew Mills",360000,"20072008"
"1050","Javier Garrido",3600000,"20072008"
"1051","Michael Ball",1530000,"20072008"
"1052","Danny Mills",810000,"20072008"
"1053","Shay Logan",0,"20072008"
"1054","Ousmane Dabo",3420000,"20072008"
"1055","Dietmar Hamann",2070000,"20072008"
"1056","Gelson Fernandes",9e+05,"20072008"
"1057","Michael Johnson",90000,"20072008"
"1058","Kelvin Etuhu",0,"20072008"
"1059","El",6980000,"20072008"
"1060","Geov",3830000,"20072008"
"1061","Stephen Ireland",3060000,"20072008"
"1062","Martin Petrov",9e+06,"20072008"
"1063","Georgios Samaras",7200000,"20072008"
"1064","Nery Castillo",2700000,"20072008"
"1065","Ashley Grimes",0,"20072008"
"1066","Valeri Bojinov",8780000,"20072008"
"1067","Rolando Bianchi",7650000,"20072008"
"1068","Ben",4410000,"20072008"
"1069","Darius Vassell",3690000,"20072008"
"1070","Emile Mpenza",2250000,"20072008"
"1071","Paul Dickov",990000,"20072008"
"1072","Felipe Caicedo",810000,"20072008"
"1073","Daniel Sturridge",810000,"20072008"
"1074","Ched Evans",0,"20072008"
"1075","Mark Schwarzer",3690000,"20072008"
"1076","Brad Jones",315000,"20072008"
"1077","Ross Turnbull",54000,"20072008"
"1078","Jonathan Woodgate",9900000,"20072008"
"1079","Robert Huth",5580000,"20072008"
"1080","Emanuel Pogatetz",4590000,"20072008"
"1081","Chris Riggott",2340000,"20072008"
"1082","Andrew Davies",990000,"20072008"
"1083","Matthew Bates",810000,"20072008"
"1084","David Wheater",45000,"20072008"
"1085","Seb Hines",0,"20072008"
"1086","Andrew Taylor",9e+05,"20072008"
"1087","Jonathan Grounds",0,"20072008"
"1088","Luke Young",4050000,"20072008"
"1089","Tony McMahon",54000,"20072008"
"1090","George Boateng",4950000,"20072008"
"1091","Lee Cattermole",1350000,"20072008"
"1092","Mohamed Shawky",0,"20072008"
"1093","Fábio Rochemback",4950000,"20072008"
"1094","Gary O'Neil",3380000,"20072008"
"1095","Julio Arca",2790000,"20072008"
"1096","Josh Walker",45000,"20072008"
"1097","Gaizka Mendieta",2880000,"20072008"
"1098","Stewart Downing",6930000,"20072008"
"1099","Tuncay Sanli",10350000,"20072008"
"1100","Adam Johnson",585000,"20072008"
"1101","Graeme Owens",0,"20072008"
"1102","Yakubu Aiyegbeni",10800000,"20072008"
"1103","Afonso Alves",8100000,"20072008"
"1104","Mi",5310000,"20072008"
"1105","Jérémie Aliadière",2070000,"20072008"
"1106","Dong-guk Lee",1260000,"20072008"
"1107","Tom Craddock",90000,"20072008"
"1108","Ben Hutchinson",0,"20072008"
"1109","Thomas Sörensen",4860000,"20072008"
"1110","Scott Carson",2250000,"20072008"
"1111","Stuart Taylor",810000,"20072008"
"1112","Olof Mellberg",6390000,"20072008"
"1113","Curtis Davies",3600000,"20072008"
"1114","Zat Knight",2970000,"20072008"
"1115","Martin Laursen",2880000,"20072008"
"1116","Gary Cahill",1710000,"20072008"
"1117","Wilfred Bouma",4050000,"20072008"
"1118","Stephen O'Halloran",0,"20072008"
"1119","Gareth Barry",5760000,"20072008"
"1120","Nigel Reo-Coker",3870000,"20072008"
"1121","Isaiah Osbourne",360000,"20072008"
"1122","Stiliyan Petrov",8190000,"20072008"
"1123","Craig Gardner",360000,"20072008"
"1124","Ashley Young",6390000,"20072008"
"1125","Shaun Maloney",3330000,"20072008"
"1126","Patrik Berger",1710000,"20072008"
"1127","Moustapha Salifou",450000,"20072008"
"1128","Wayne Routledge",2520000,"20072008"
"1129","John Carew",6390000,"20072008"
"1130","Marlon Harewood",4050000,"20072008"
