"","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTGS","ATGS","HTGC","ATGC","HTP","ATP","HTS","ATS","HTST","ATST","home_start_mv","away_start_mv","HomeTeamLP","AwayTeamLP","HomeAvgAge","AwayAvgAge","HomeAvgMV","AwayAvgMV","MW","HM1","AM1","HM2","AM2","HM3","AM3","HM4","AM4","HM5","AM5","HM10","AM10","HM20","AM20","HMH1","AMA1","Distance","HTGD","ATGD","DiffPts","DiffLP"
"6450","2017-05-18","Leicester","Tottenham","1","6","A","46","73","56","24",1.08108108108108,2.08108108108108,10.7837837837838,16.8648648648649,3.64864864864865,6.24324324324324,69300000,169202000,1,3,25.6,22.7,5.08,9.13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,135,-0.27027027027027,1.32432432432432,-1,-2
"6451","2017-05-21","Arsenal","Everton","3","1","H","74","61","43","41",1.86842105263158,1.44736842105263,14.4210526315789,12.5263157894737,5.02631578947368,4.86842105263158,223426000,121500000,2,11,23.7,24.9,11.2,6.56,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,285,0.815789473684211,0.526315789473684,0.421052631578947,-9
"6452","2017-05-21","Burnley","WestHam","1","2","A","38","45","53","63",1.05263157894737,1.10526315789474,10.0263157894737,12.6842105263158,3.13157894736842,3.52631578947368,26867000,76501000,18,7,25.7,23.7,2.05,4.92,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,292,-0.394736842105263,-0.473684210526316,-0.0526315789473684,11
"6453","2017-05-21","Chelsea","Sunderland","5","1","H","80","28","32","64",2.36842105263158,0.631578947368421,14.5263157894737,10,5.15789473684211,3.10526315789474,279450000,30152000,10,17,23.8,24.4,11.08,2.41,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,390,1.26315789473684,-0.947368421052632,1.73684210526316,-7
"6454","2017-05-21","Hull","Tottenham","1","7","A","36","79","73","25",0.894736842105263,2.18421052631579,10.1578947368421,17.1052631578947,3.23684210526316,6.39473684210526,41400000,189001000,18,3,25,22.7,2.85,9.13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,239,-0.973684210526316,1.42105263157895,-1.28947368421053,15
"6455","2017-05-21","Leicester","Bournemouth","1","1","D","47","54","62","66",1.05263157894737,1.18421052631579,10.8157894736842,11.4736842105263,3.68421052631579,4.10526315789474,72450000,15662000,1,16,25.6,23.4,5.08,2.27,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,215,-0.394736842105263,-0.315789473684211,-0.131578947368421,-15
"6456","2017-05-21","Liverpool","Middlesbrough","3","0","H","75","27","42","50",1.92105263157895,0.710526315789474,16.1315789473684,8.94736842105263,5.94736842105263,2.55263157894737,189001000,38931000,8,18,23.4,26.3,9.34,3.13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,171,0.868421052631579,-0.605263157894737,1.21052631578947,-10
"6457","2017-05-21","ManUnited","CrystalPalace","2","0","H","52","50","29","61",1.73684210526316,1,15.2631578947368,11.3684210526316,5.47368421052632,3.60526315789474,119701000,71551000,5,15,23.5,25.1,11.43,4.31,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,274,0.605263157894737,-0.289473684210526,0.736842105263158,-10
"6458","2017-05-21","Southampton","Stoke","0","1","A","41","40","47","56",1.18421052631579,1.07894736842105,14.0526315789474,10.8421052631579,4.55263157894737,3.52631578947368,78076000,62101000,6,9,24.4,26.1,5.36,5.12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,238,-0.157894736842105,-0.421052631578947,0.105263157894737,-3
"6459","2017-05-21","Swansea","WestBrom","2","1","H","43","42","69","49",1,1.18421052631579,9.94736842105263,10.1052631578947,3.78947368421053,3.10526315789474,46171000,37351000,12,14,25.9,26.3,3.33,3.45,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,166,-0.684210526315789,-0.184210526315789,-0.184210526315789,-2
"6460","2017-05-21","Watford","ManCity","0","5","A","40","75","63","39",0.973684210526316,1.94736842105263,10.8684210526316,16.2631578947368,3.71052631578947,5.47368421052632,46351000,270900000,13,4,25.8,24.7,3.7,12.71,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238,-0.605263157894737,0.947368421052632,-0.973684210526316,9
"6461","2017-08-11","Arsenal","Leicester","4","3","H","0","0","0","0",0,0,0,0,0,0,171903000,109350000,5,12,27.3,27.9,17.76,8.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,138,0,0,0,-7
"6462","2017-08-12","Brighton","ManCity","0","2","A","0","0","0","0",0,0,0,0,0,0,51302000,430200000,18,3,27.7,26.9,2.92,25.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,326,0,0,0,15
"6463","2017-08-12","Chelsea","Burnley","2","3","A","0","0","0","0",0,0,0,0,0,0,306001000,54902000,1,16,27,28.5,22.08,3.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,291,0,0,0,-15
"6464","2017-08-12","CrystalPalace","Huddersfield","0","3","A","0","0","0","0",0,0,0,0,0,0,75603000,34653000,14,18,27.3,26.6,6.05,1.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,276,0,0,0,-4
"6465","2017-08-12","Everton","Stoke","1","0","H","0","0","0","0",0,0,0,0,0,0,127801000,90902000,7,13,26.6,27.4,9.65,5.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,73,0,0,0,-6
"6466","2017-08-12","Southampton","Swansea","0","0","D","0","0","0","0",0,0,0,0,0,0,115201000,63450000,8,15,26.2,27.3,8.32,5.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,195,0,0,0,-7
"6467","2017-08-12","Watford","Liverpool","3","3","D","0","0","0","0",0,0,0,0,0,0,52201000,289801000,17,4,27.6,25.4,4.41,14.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,263,0,0,0,13
"6468","2017-08-12","WestBrom","Bournemouth","1","0","H","0","0","0","0",0,0,0,0,0,0,39152000,54002000,10,9,29.2,26.8,5.88,3.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198,0,0,0,1
"6469","2017-08-13","ManUnited","WestHam","4","0","H","0","0","0","0",0,0,0,0,0,0,371701000,88201000,6,11,27.3,27.4,20.37,8.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,264,0,0,0,-5
"6470","2017-08-13","Newcastle","Tottenham","0","2","A","0","0","0","0",0,0,0,0,0,0,62101000,394651000,18,2,25.6,25.9,4.54,18.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,389,0,0,0,16
"6471","2017-08-19","Bournemouth","Watford","0","2","A","0","3","1","3",0,0.5,4.5,4.5,1,2,54453000,68851000,9,17,26.8,27.6,3.89,4.41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,143,-0.5,0,-0.5,-8
"6472","2017-08-19","Burnley","WestBrom","0","1","A","3","1","2","0",1.5,1.5,5,8,2.5,3,54902000,36452000,16,10,28.5,29.2,3.02,5.88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0.5,0.5,0,6
"6473","2017-08-19","Leicester","Brighton","2","0","H","3","0","4","2",0,0,3,3,1.5,1,109350000,51752000,12,18,27.9,27.7,8.43,2.92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,209,-0.5,-1,0,-6
"6474","2017-08-19","Liverpool","CrystalPalace","1","0","H","3","0","3","3",0.5,0,7,7,2.5,2,207452000,70202000,4,14,25.4,27.3,14.01,6.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,299,0,-1.5,0.5,-10
"6475","2017-08-19","Southampton","WestHam","3","2","H","0","0","0","4",0.5,0,14.5,4.5,1,0.5,115201000,95401000,8,11,26.2,27.4,8.32,8.19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,119,0,-2,0.5,-3
"6476","2017-08-19","Stoke","Arsenal","1","0","H","0","4","1","3",0,1.5,4.5,13.5,0.5,5,95851000,217803000,13,5,27.4,27.3,5.72,17.76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,213,-0.5,0.5,-1.5,8
"6477","2017-08-19","Swansea","ManUnited","0","4","A","0","4","0","0",0.5,1.5,2,11,0,3,72450000,371701000,15,6,27.3,27.3,5.14,20.37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,231,0,2,-1,9
"6478","2017-08-20","Huddersfield","Newcastle","1","0","H","3","0","0","2",1.5,0,4,3,3,1.5,34653000,65251000,18,18,26.6,25.6,1.97,4.54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,147,1.5,-1,1.5,0
"6479","2017-08-20","Tottenham","Chelsea","1","2","A","2","2","0","3",1.5,0,9,9.5,3,3,414901000,376200000,2,1,25.9,27,18.46,22.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,1,-0.5,1.5,1
"6480","2017-08-21","ManCity","Everton","1","1","D","2","1","0","0",1.5,1.5,7,4.5,2,2,481500000,131400000,3,7,26.9,26.6,25.22,9.65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51,1,0.5,0,-4
"6481","2017-08-26","Bournemouth","ManCity","1","2","A","0","3","3","1",0,1.33333333333333,5,11,1.33333333333333,3.33333333333333,50402000,434700000,9,3,26.8,26.9,3.89,25.22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,307,-1,0.666666666666667,-1.33333333333333,6
"6482","2017-08-26","CrystalPalace","Swansea","0","2","A","0","0","4","4",0,0.333333333333333,6,3.33333333333333,1.66666666666667,0.333333333333333,68402000,67501000,14,15,27.3,27.3,6.05,5.14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,268,-1.33333333333333,-1.33333333333333,-0.333333333333333,-1
"6483","2017-08-26","Huddersfield","Southampton","0","0","D","4","3","0","2",2,1.33333333333333,5,14.3333333333333,3,2.33333333333333,34653000,115201000,18,8,26.6,26.2,1.97,8.32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,307,1.33333333333333,0.333333333333333,0.666666666666667,10
"6484","2017-08-26","ManUnited","Leicester","2","0","H","8","5","0","4",2,1,13,6.66666666666667,4.66666666666667,2.33333333333333,385201000,109350000,6,12,27.3,27.9,20.37,8.43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,121,2.66666666666667,0.333333333333333,1,-6
"6485","2017-08-26","Newcastle","WestHam","3","0","H","0","2","3","7",0,0,6.33333333333333,8.33333333333333,2.66666666666667,3,59851000,79202000,18,11,25.6,27.4,4.54,8.19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,-1,-1.66666666666667,0,7
"6486","2017-08-26","Watford","Brighton","0","0","D","5","0","3","4",1.33333333333333,0,9.33333333333333,3.66666666666667,3.66666666666667,1.33333333333333,73351000,58501000,17,18,27.6,27.7,4.41,2.92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,0.666666666666667,-1.33333333333333,1.33333333333333,-1
"6487","2017-08-27","Chelsea","Everton","2","0","H","4","2","4","1",1,1.33333333333333,9.33333333333333,5.33333333333333,2.66666666666667,2,367200000,102602000,1,7,27,26.6,22.08,9.65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,288,0,0.333333333333333,-0.333333333333333,-6
"6488","2017-08-27","Liverpool","Arsenal","4","0","H","4","4","3","4",1.33333333333333,1,12.3333333333333,15,6,5.33333333333333,295201000,230402000,4,5,25.4,27.3,14.01,17.76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,285,0.333333333333333,0,0.333333333333333,-1
"6489","2017-08-27","Tottenham","Burnley","1","1","D","3","3","2","3",1,1,12,10,4,1.66666666666667,387902000,50402000,2,16,25.9,28.5,18.46,3.02,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,284,0.333333333333333,0,0,-14
"6490","2017-08-27","WestBrom","Stoke","1","1","D","2","1","0","1",2,1,8,6.66666666666667,2.33333333333333,1.66666666666667,37353000,105750000,10,13,29.2,27.4,5.88,5.72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,55,0.666666666666667,0,1,-3
"6491","2017-09-09","Arsenal","Bournemouth","3","0","H","4","1","8","5",0.75,0,13.25,6,4,1.75,235802000,54901000,5,9,27.3,26.8,17.76,3.89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,151,-1,-1,0.75,-4
"6492","2017-09-09","Brighton","WestBrom","3","1","H","0","3","4","1",0.25,1.75,6.75,8.5,1.5,2.25,58501000,61203000,18,10,27.7,29.2,2.92,5.88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,225,-1,0.5,-1.5,8
"6493","2017-09-09","Everton","Tottenham","0","3","A","2","4","3","3",1,1,5.75,16,1.5,4.25,117002000,437400000,7,2,26.6,25.9,9.65,18.46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,283,-0.25,0.25,0,5
"6494","2017-09-09","Leicester","Chelsea","1","2","A","5","6","6","4",0.75,1.5,7.75,11.5,2.75,3.75,122850000,374400000,12,1,27.9,27,8.43,22.08,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,143,-0.25,0.5,-0.75,11
"6495","2017-09-09","ManCity","Liverpool","5","0","H","5","8","2","3",1.75,1.75,13,13.75,4.5,7,457200000,277651000,3,4,26.9,25.4,25.22,14.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51,0.75,1.25,0,-1
"6496","2017-09-09","Southampton","Watford","0","2","A","3","5","2","3",1.25,1.25,12.25,9,2.5,2.75,135900000,70651000,8,17,26.2,27.6,8.32,4.41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,108,0.25,0.5,0,-9
"6497","2017-09-09","Stoke","ManUnited","2","2","D","2","10","2","0",1,2.25,9,15.25,1.75,5.25,97651000,364501000,13,6,27.4,27.3,5.72,20.37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,53,0,2.5,-1.25,7
"6498","2017-09-10","Burnley","CrystalPalace","1","0","H","4","0","4","6",1,0,10.75,8.5,2,2,58502000,70202000,16,14,28.5,27.3,3.02,6.05,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,-1.5,1,2
"6499","2017-09-10","Swansea","Newcastle","0","1","A","2","3","4","3",1,0.75,4.25,8.75,1,4,87300000,56251000,15,18,27.3,25.6,5.14,4.54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,-0.5,0,0.25,-3
"6500","2017-09-11","WestHam","Huddersfield","2","0","H","2","4","10","0",0,1.75,8.25,7.75,3,3.75,81902000,34653000,11,18,27.4,26.6,8.19,1.97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,264,-2,1,-1.75,-7
"6501","2017-09-15","Bournemouth","Brighton","2","1","H","1","3","8","5",0,0.8,6,7.8,1.6,2.4,46352000,59400000,9,18,26.8,27.7,3.89,2.92,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,-1.4,-0.4,-0.8,-9
"6502","2017-09-16","CrystalPalace","Southampton","0","1","A","0","3","7","4",0,1,11.4,11.6,2.6,2.2,77401000,117901000,14,8,27.3,26.2,6.05,8.32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,-1.4,-0.2,-1,6
"6503","2017-09-16","Huddersfield","Leicester","1","1","D","4","6","2","8",1.4,0.6,8.2,7.8,3.4,2.6,31502000,115200000,18,12,26.6,27.9,1.97,8.43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,122,0.4,-0.4,0.8,6
"6504","2017-09-16","Liverpool","Burnley","1","1","D","8","5","8","4",1.4,1.4,13,9.4,6.2,2,192153000,56702000,4,16,25.4,28.5,14.01,3.02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,63,0,0.2,0,-12
"6505","2017-09-16","Newcastle","Stoke","2","1","H","4","4","3","4",1.2,1,10.2,9.2,4.8,2.4,64350000,104851000,18,13,25.6,27.4,4.54,5.72,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,224,0.2,0,0.2,5
"6506","2017-09-16","Tottenham","Swansea","0","0","D","7","2","3","5",1.4,0.8,15.8,5.4,4.6,1.6,421201000,80101000,2,15,25.9,27.3,18.46,5.14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,267,0.8,-0.6,0.6,-13
"6507","2017-09-16","Watford","ManCity","0","6","A","7","10","3","2",1.6,2,9.6,13,2.8,5,70651000,513000000,17,3,27.6,26.9,4.41,25.22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,238,0.8,1.6,-0.4,14
"6508","2017-09-16","WestBrom","WestHam","0","0","D","4","4","4","10",1.4,0.6,9.2,10.4,2.4,3,63902000,81902000,10,11,29.2,27.4,5.88,8.19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,172,0,-1.2,0.8,-1
"6509","2017-09-17","Chelsea","Arsenal","0","0","D","8","7","5","8",1.8,1.2,12.4,13.6,4.2,4.8,353700000,199802000,1,5,27,27.3,22.08,17.76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0.6,-0.2,0.6,-4
"6510","2017-09-17","ManUnited","Everton","4","0","H","12","2","2","6",2,0.8,15.8,7,5.8,1.4,283502000,116101000,6,7,27.3,26.6,20.37,9.65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,45,2,-0.8,1.2,-1
"6511","2017-09-23","Burnley","Huddersfield","0","0","D","6","5","5","3",1.33333333333333,1.33333333333333,8.66666666666667,9.33333333333333,2.33333333333333,3.33333333333333,63901000,31502000,16,18,28.5,26.6,3.02,1.97,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,34,0.166666666666667,0.333333333333333,0,-2
"6512","2017-09-23","Everton","Bournemouth","2","1","H","2","3","10","9",0.666666666666667,0.5,7,7.5,1.66666666666667,1.83333333333333,116101000,40503000,7,9,26.6,26.8,9.65,3.89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,-1.33333333333333,-1,0.166666666666667,-2
"6513","2017-09-23","Leicester","Liverpool","2","3","A","7","9","9","9",0.666666666666667,1.33333333333333,8.16666666666667,16.6666666666667,2.33333333333333,6.66666666666667,108000000,244802000,12,4,27.9,25.4,8.43,14.01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,-0.333333333333333,0,-0.666666666666667,8
"6514","2017-09-23","ManCity","CrystalPalace","5","0","H","16","0","2","8",2.16666666666667,0,15.5,11.8333333333333,5.83333333333333,2.66666666666667,517500000,85502000,3,14,26.9,27.3,25.22,6.05,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,273,2.33333333333333,-1.33333333333333,2.16666666666667,-11
"6515","2017-09-23","Southampton","ManUnited","0","1","A","4","16","4","2",1.33333333333333,2.16666666666667,11.8333333333333,15.8333333333333,2.5,6,117901000,283502000,8,6,26.2,27.3,8.32,20.37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,291,0,2.33333333333333,-0.833333333333333,2
"6516","2017-09-23","Stoke","Chelsea","0","4","A","5","8","6","5",0.833333333333333,1.66666666666667,9.83333333333333,12.5,2.66666666666667,4.16666666666667,89101000,373500000,13,1,27.4,27,5.72,22.08,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,215,-0.166666666666667,0.5,-0.833333333333333,12
"6517","2017-09-23","Swansea","Watford","1","2","A","2","7","5","9",0.833333333333333,1.33333333333333,5.16666666666667,9.16666666666667,1.33333333333333,2.5,69301000,65252000,15,17,27.3,27.6,5.14,4.41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,244,-0.5,-0.333333333333333,-0.5,-2
"6518","2017-09-23","WestHam","Tottenham","2","3","A","4","7","10","3",0.666666666666667,1.33333333333333,10.1666666666667,17.5,2.66666666666667,5.16666666666667,95401000,441900000,11,2,27.4,25.9,8.19,18.46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,-1,0.666666666666667,-0.666666666666667,9
"6519","2017-09-24","Brighton","Newcastle","1","0","H","4","6","7","4",0.666666666666667,1.5,8,10.8333333333333,2.33333333333333,4.5,58501000,64350000,18,18,27.7,25.6,2.92,4.54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,469,-0.5,0.333333333333333,-0.833333333333333,0
"6520","2017-09-25","Arsenal","WestBrom","2","0","H","7","4","8","4",1.16666666666667,1.33333333333333,13.1666666666667,8.66666666666667,4.33333333333333,2.16666666666667,249302000,62552000,5,10,27.3,29.2,17.76,5.88,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,166,-0.166666666666667,0,-0.166666666666667,-5
"6521","2017-09-30","Bournemouth","Leicester","0","0","D","4","9","11","12",0.428571428571429,0.571428571428571,7.57142857142857,8.71428571428571,2.14285714285714,3,45002000,97200000,9,12,26.8,27.9,3.89,8.43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,215,-1,-0.428571428571429,-0.142857142857143,-3
"6522","2017-09-30","Chelsea","ManCity","0","1","A","12","21","5","2",1.85714285714286,2.28571428571429,11.7142857142857,16.8571428571429,4.14285714285714,6.28571428571429,441000000,486000000,1,3,27,26.9,22.08,25.22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,261,1,2.71428571428571,-0.428571428571429,-2
"6523","2017-09-30","Huddersfield","Tottenham","0","4","A","5","10","3","5",1.28571428571429,1.57142857142857,9.28571428571429,17.1428571428571,3.14285714285714,5.14285714285714,30603000,432900000,18,2,26.6,25.9,1.97,18.46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,256,0.285714285714286,0.714285714285714,-0.285714285714286,16
"6524","2017-09-30","ManUnited","CrystalPalace","4","0","H","17","0","2","13",2.28571428571429,0,14.8571428571429,10.8571428571429,5.71428571428571,2.28571428571429,268202000,68401000,6,14,27.3,27.3,20.37,6.05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,274,2.14285714285714,-1.85714285714286,2.28571428571429,-8
"6525","2017-09-30","Stoke","Southampton","2","1","H","5","4","10","5",0.714285714285714,1.14285714285714,10.2857142857143,12.1428571428571,2.57142857142857,2.71428571428571,99901000,104402000,13,8,27.4,26.2,5.72,8.32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,238,-0.714285714285714,-0.142857142857143,-0.428571428571429,5
"6526","2017-09-30","WestBrom","Watford","2","2","D","4","9","6","10",1.14285714285714,1.57142857142857,8.42857142857143,9,2.28571428571429,2.71428571428571,59403000,60752000,10,17,29.2,27.6,5.88,4.41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,143,-0.285714285714286,-0.142857142857143,-0.428571428571429,-7
"6527","2017-09-30","WestHam","Swansea","1","0","H","6","3","13","7",0.571428571428571,0.714285714285714,10.1428571428571,5.85714285714286,2.85714285714286,1.57142857142857,96301000,84600000,11,15,27.4,27.3,8.19,5.14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,271,-1,-0.571428571428571,-0.142857142857143,-4
"6528","2017-10-01","Arsenal","Brighton","2","0","H","9","5","8","7",1.42857142857143,1,13.5714285714286,7.85714285714286,4.57142857142857,2.42857142857143,237602000,60302000,5,18,27.3,27.7,17.76,2.92,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,77,0.142857142857143,-0.285714285714286,0.428571428571429,-13
"6529","2017-10-01","Everton","Burnley","0","1","A","4","6","11","5",1,1.28571428571429,7.71428571428571,8.14285714285714,2,2.42857142857143,105302000,63901000,7,16,26.6,28.5,9.65,3.02,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,62,-1,0.142857142857143,-0.285714285714286,-9
"6530","2017-10-01","Newcastle","Liverpool","1","1","D","6","12","5","11",1.28571428571429,1.57142857142857,11.7142857142857,17.5714285714286,4.57142857142857,6.57142857142857,60751000,246602000,18,4,25.6,25.4,4.54,14.01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,193,0.142857142857143,0.142857142857143,-0.285714285714286,14
"6531","2017-10-14","Burnley","WestHam","1","1","D","7","7","5","13",1.5,0.875,7.75,10,2.375,3,63901000,106201000,16,11,28.5,27.4,3.02,8.19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,292,0.25,-0.75,0.625,5
"6532","2017-10-14","CrystalPalace","Chelsea","2","1","H","0","12","17","6",0,1.625,10.25,10.75,2.125,3.875,87526000,367200000,14,1,27.3,27,6.05,22.08,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,-2.125,0.75,-1.625,13
"6533","2017-10-14","Liverpool","ManUnited","0","0","D","13","21","12","2",1.5,2.375,17.5,15.25,6,5.875,244802000,281702000,4,6,25.4,27.3,14.01,20.37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,45,0.125,2.375,-0.875,-2
"6534","2017-10-14","ManCity","Stoke","7","2","H","22","7","2","11",2.375,1,16.875,11.125,6.25,3,486000000,81451000,3,13,26.9,27.4,25.22,5.72,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,55,2.5,-0.5,1.375,-10
"6535","2017-10-14","Swansea","Huddersfield","2","0","H","3","5","8","7",0.625,1.125,5.875,8.875,1.5,2.875,65700000,24753000,15,18,27.3,26.6,5.14,1.97,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,268,-0.625,-0.25,-0.5,-3
"6536","2017-10-14","Tottenham","Bournemouth","1","0","H","14","4","5","11",1.75,0.5,16.75,9,5.375,2.375,416701000,49052000,2,9,25.9,26.8,18.46,3.89,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,157,1.125,-0.875,1.25,-7
"6537","2017-10-14","Watford","Arsenal","2","1","H","11","11","12","8",1.5,1.625,9.75,15,2.75,5.5,79200000,149852000,17,5,27.6,27.3,4.41,17.76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,-0.125,0.375,-0.125,12
"6538","2017-10-15","Brighton","Everton","1","1","D","5","4","9","12",0.875,0.875,8,9.625,2.25,2.25,58951000,111602000,18,7,27.7,26.6,2.92,9.65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,348,-0.5,-1,0,11
"6539","2017-10-15","Southampton","Newcastle","2","2","D","5","7","7","6",1,1.25,13.25,11.25,2.75,4.625,112502000,58951000,8,18,26.2,25.6,8.32,4.54,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,-0.25,0.125,-0.25,-10
"6540","2017-10-16","Leicester","WestBrom","1","1","D","9","6","12","8",0.625,1.125,8.625,8.5,2.75,2.5,124200000,64803000,12,10,27.9,29.2,8.43,5.88,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,-0.375,-0.25,-0.5,2
"6541","2017-10-20","WestHam","Brighton","0","3","A","8","6","14","10",0.888888888888889,0.888888888888889,9.77777777777778,8.44444444444444,3.33333333333333,2.33333333333333,100801000,67051000,11,18,27.4,27.7,8.19,2.92,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,75,-0.666666666666667,-0.444444444444444,0,-7
"6542","2017-10-21","Chelsea","Watford","4","2","H","13","13","8","13",1.44444444444444,1.66666666666667,11.2222222222222,9.88888888888889,4,2.66666666666667,407700000,74700000,1,17,27,27.6,22.08,4.41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0.555555555555556,0,-0.222222222222222,-16
