"","season","stats_date","team","name","fifa_score"
"4867","20122013","15583","Tottenham","Clint Dempsey","81"
"4868","20122013","15583","Tottenham","Kyle Naughton","73"
"4869","20122013","15583","Tottenham","Tom Huddlestone","77"
"4870","20122013","15583","Tottenham","Younes Kaboul","79"
"4871","20122013","15583","Tottenham","Michael Dawson","80"
"4872","20122013","15583","Tottenham","Jermaine Jenas","74"
"4873","20122013","15583","Tottenham","Carlo Cudicini","74"
"4874","20122013","15583","Tottenham","Adam Smith","66"
"4875","20122013","15583","Tottenham","David Bentley","74"
"4876","20122013","15583","Tottenham","Andros Townsend","70"
"4877","20122013","15583","Tottenham","Yago Falque","72"
"4878","20122013","15583","Tottenham","Ryan Mason","65"
"4879","20122013","15583","Tottenham","Cameron Lancaster","62"
"4880","20122013","15583","Tottenham","Tom Carroll","65"
"4881","20122013","15583","Tottenham","Dean Parrett","62"
"4882","20122013","15583","Tottenham","Gomes","77"
"4883","20122013","15583","Tottenham","Cristian Ceballos","64"
"4884","20122013","15583","Liverpool","Jose Reina","83"
"4885","20122013","15583","Liverpool","Glen Johnson","79"
"4886","20122013","15583","Liverpool","Martin Skrtel","81"
"4887","20122013","15583","Liverpool","Daniel Agger","83"
"4888","20122013","15583","Liverpool","Jose Enrique","79"
"4889","20122013","15583","Liverpool","Nuri SahinL","82"
"4890","20122013","15583","Liverpool","Joe Allen","78"
"4891","20122013","15583","Liverpool","Steven Gerrard","84"
"4892","20122013","15583","Liverpool","Stewart Downing","79"
"4893","20122013","15583","Liverpool","Luis Suarez","86"
"4894","20122013","15583","Liverpool","Fabio Borini","77"
"4895","20122013","15583","Liverpool","Jack Robinson","63"
"4896","20122013","15583","Liverpool","Raheem Sterling","69"
"4897","20122013","15583","Liverpool","Brad Jones","64"
"4898","20122013","15583","Liverpool","Martin Kelly","76"
"4899","20122013","15583","Liverpool","Sebastian Coates","72"
"4900","20122013","15583","Liverpool","Lucas Leiva","80"
"4901","20122013","15583","Liverpool","Jonjo Shelvey","71"
"4902","20122013","15583","Liverpool","Jordan Henderson","74"
"4903","20122013","15583","Liverpool","Oussama Assaidi","78"
"4904","20122013","15583","Liverpool","Jamie Carragher","76"
"4905","20122013","15583","Liverpool","Joe Cole","78"
"4906","20122013","15583","Liverpool","Doni","74"
"4907","20122013","15583","Liverpool","John Flanagan","69"
"4908","20122013","15583","Liverpool","Adam Morgan","61"
"4909","20122013","15583","Liverpool","Conor Coady","60"
"4910","20122013","15583","Liverpool","Andre Wisdom","59"
"4911","20122013","15583","Liverpool","Danny Wilson","70"
"4912","20122013","15583","Liverpool","Suso","62"
"4913","20122013","15583","Liverpool","Peter Gulacsi","65"
"4914","20122013","15583","Liverpool","Samed Yesil","64"
"4915","20122013","15583","Liverpool","Dani Pacheco","71"
"4916","20122013","15583","Liverpool","Michael Ngoo","62"
"4917","20122013","15583","Newcastle","Tim Krul","79"
"4918","20122013","15583","Newcastle","Danny Simpson","76"
"4919","20122013","15583","Newcastle","Steven Taylor","76"
"4920","20122013","15583","Newcastle","Fabricio Coloccini","81"
"4921","20122013","15583","Newcastle","Davide Santon","75"
"4922","20122013","15583","Newcastle","Hatem Ben Arfa","81"
"4923","20122013","15583","Newcastle","Yohan Cabaye","81"
"4924","20122013","15583","Newcastle","Cheick Tiote","82"
"4925","20122013","15583","Newcastle","Jonas Gutierrez","78"
"4926","20122013","15583","Newcastle","Papiss Demba Cisse","82"
"4927","20122013","15583","Newcastle","Demba Ba","82"
"4928","20122013","15583","Newcastle","Steve Harper","71"
"4929","20122013","15583","Newcastle","James Perch","70"
"4930","20122013","15583","Newcastle","Ryan Taylor","74"
"4931","20122013","15583","Newcastle","Vurnon Anita","75"
"4932","20122013","15583","Newcastle","Dan Gosling","73"
"4933","20122013","15583","Newcastle","Shola Ameobi","71"
"4934","20122013","15583","Newcastle","Sylvain Marveaux","75"
"4935","20122013","15583","Newcastle","Haris Vuckic","65"
"4936","20122013","15583","Newcastle","Mehdi Abeid","61"
"4937","20122013","15583","Newcastle","Mike Williamson","74"
"4938","20122013","15583","Newcastle","Gabriel Obertan","70"
"4939","20122013","15583","Newcastle","Shane Ferguson","65"
"4940","20122013","15583","Newcastle","James Tavernier","63"
"4941","20122013","15583","Newcastle","Sammy Ameobi","64"
"4942","20122013","15583","Newcastle","Romain Amalfitano","71"
"4943","20122013","15583","Newcastle","Gael Bigirimana","60"
"4944","20122013","15583","Newcastle","Rob Elliot","65"
"4945","20122013","15583","Newcastle","Xisco","69"
"4946","20122013","15583","Newcastle","Nile Ranger","67"
"4947","20122013","15583","Newcastle","Bradden Inman","57"
"4948","20122013","15583","Newcastle","Adam Campbell","50"
"4949","20122013","15583","Newcastle","Curtis Good","61"
"4950","20122013","15583","Everton","Tim Howard","81"
"4951","20122013","15583","Everton","Tony Hibbert","74"
"4952","20122013","15583","Everton","Phil Jagielka","79"
"4953","20122013","15583","Everton","Sylvain Distin","76"
"4954","20122013","15583","Everton","Leighton Baines","80"
"4955","20122013","15583","Everton","Leon Osman","78"
"4956","20122013","15583","Everton","Phil Neville","74"
"4957","20122013","15583","Everton","Darron Gibson","75"
"4958","20122013","15583","Everton","Steven Pienaar","78"
"4959","20122013","15583","Everton","Marouane Fellaini","81"
"4960","20122013","15583","Everton","Nikica Jelavic","77"
"4961","20122013","15583","Everton","Jan Mucha","69"
"4962","20122013","15583","Everton","John Heitinga","79"
"4963","20122013","15583","Everton","Ross Barkley","70"
"4964","20122013","15583","Everton","Seamus Coleman","74"
"4965","20122013","15583","Everton","Steven Naismith","76"
"4966","20122013","15583","Everton","Kevin Mirallas","78"
"4967","20122013","15583","Everton","Victor Anichebe","73"
"4968","20122013","15583","Everton","Shane Duffy","66"
"4969","20122013","15583","Everton","Apostolos Vellios","70"
"4970","20122013","15583","Everton","Conor McAleny","61"
"4971","20122013","15583","Everton","Bryan Oviedo","67"
"4972","20122013","15583","Everton","Magaye Gueye","73"
"4973","20122013","15583","Everton","John Lundstram","56"
"4974","20122013","15583","Everton","Luke Garbutt","63"
"4975","20122013","15583","Everton","Tyias Browning","49"
"4976","20122013","15583","Everton","Anton Forrester","58"
"4977","20122013","15583","Everton","Hallam Hope","60"
"4978","20122013","15583","Everton","Mason Springthorpe","54"
"4979","20122013","15583","Everton","Sam Kelly","50"
"4980","20122013","15583","Everton","Francisco Junior","58"
"4981","20122013","15583","Everton","Johan Hammar","57"
"4982","20122013","15583","Everton","Matthew Kennedy","54"
"4983","20122013","15583","QPR","Julio Cesar","82"
"4984","20122013","15583","QPR","Nedum Onuoha","73"
"4985","20122013","15583","QPR","Anton Ferdinand","72"
"4986","20122013","15583","QPR","Clint Hill","69"
"4987","20122013","15583","QPR","FabioL","75"
"4988","20122013","15583","QPR","Jamie Mackie","67"
"4989","20122013","15583","QPR","Ji Sung Park","79"
"4990","20122013","15583","QPR","Samba Diakite","74"
"4991","20122013","15583","QPR","Junior Hoilett","77"
"4992","20122013","15583","QPR","Adel Taarabt","78"
"4993","20122013","15583","QPR","Djibril Cisse","81"
"4994","20122013","15583","QPR","Robert Green","77"
"4995","20122013","15583","QPR","Jose Bosingwa","75"
"4996","20122013","15583","QPR","Alejandro Faurlin","74"
"4997","20122013","15583","QPR","Stephane M'Bia","80"
"4998","20122013","15583","QPR","Shaun Wright-Phillips","72"
"4999","20122013","15583","QPR","Andrew Johnson","75"
"5000","20122013","15583","QPR","Bobby Zamora","77"
"5001","20122013","15583","QPR","Ryan Nelsen","74"
"5002","20122013","15583","QPR","Granero","79"
"5003","20122013","15583","QPR","Kieron Dyer","69"
"5004","20122013","15583","QPR","Shaun Derry","70"
"5005","20122013","15583","QPR","Armand Traore","70"
"5006","20122013","15583","QPR","Hogan Ephraim","66"
"5007","20122013","15583","QPR","Luke Young","72"
"5008","20122013","15583","QPR","Radek Cerny","66"
"5009","20122013","15583","QPR","Rob Hulse","65"
"5010","20122013","15583","QPR","Max Ehmer","62"
"5011","20122013","15583","QPR","Brian Murphy","67"
"5012","20122013","15583","QPR","Sam Magri","54"
"5013","20122013","15583","QPR","DJ Campbell","72"
"5014","20122013","15583","QPR","Angelo Balanta","64"
"5015","20122013","15583","QPR","Bruno Andrade","59"
"5016","20122013","15583","Fulham","Mark Schwarzer","80"
"5017","20122013","15583","Fulham","Sascha RietherL","75"
"5018","20122013","15583","Fulham","Aaron Hughes","74"
"5019","20122013","15583","Fulham","Brede Hangeland","81"
"5020","20122013","15583","Fulham","John Arne Riise","76"
"5021","20122013","15583","Fulham","Steve Sidwell","75"
"5022","20122013","15583","Fulham","Mahamadou Diarra","77"
"5023","20122013","15583","Fulham","Damien Duff","78"
"5024","20122013","15583","Fulham","Kieran Richardson","75"
"5025","20122013","15583","Fulham","Bryan Ruiz","82"
"5026","20122013","15583","Fulham","Dimitar Berbatov","82"
"5027","20122013","15583","Fulham","David Stockdale","74"
"5028","20122013","15583","Fulham","Stephen Kelly","70"
"5029","20122013","15583","Fulham","Philippe Senderos","73"
"5030","20122013","15583","Fulham","Ashkan Dejagah","76"
"5031","20122013","15583","Fulham","Kerim Frei","69"
"5032","20122013","15583","Fulham","Hugo Rodallega","74"
"5033","20122013","15583","Fulham","Mladen Petric","78"
"5034","20122013","15583","Fulham","Chris Baird","71"
"5035","20122013","15583","Fulham","Simon Davies","73"
"5036","20122013","15583","Fulham","Alexander Kacaniklic","66"
"5037","20122013","15583","Fulham","Matthew Briggs","65"
"5038","20122013","15583","Fulham","Pajtim Kasami","69"
"5039","20122013","15583","Fulham","Csaba Somogyi","60"
"5040","20122013","15583","Fulham","Zdenek Grygera","70"
"5041","20122013","15583","Fulham","Dan Burn","53"
"5042","20122013","15583","Fulham","Alex Smith","48"
"5043","20122013","15583","Fulham","Neil Etheridge","56"
"5044","20122013","15583","Fulham","Lauri Dalla Valle","63"
"5045","20122013","15583","Fulham","Ryan Williams","60"
"5046","20122013","15583","Fulham","Marcello Trotta","65"
"5047","20122013","15583","Fulham","Buomesca Tue Na Bangna","60"
"5048","20122013","15583","Fulham","Chris David","64"
"5049","20122013","15583","Sunderland","Simon Mignolet","76"
"5050","20122013","15583","Sunderland","Craig Gardner","74"
"5051","20122013","15583","Sunderland","Carlos Cuellar","74"
"5052","20122013","15583","Sunderland","John O'Shea","77"
"5053","20122013","15583","Sunderland","Phil Bardsley","73"
"5054","20122013","15583","Sunderland","Sebastian Larsson","77"
"5055","20122013","15583","Sunderland","Jack Colback","73"
"5056","20122013","15583","Sunderland","Lee Cattermole","72"
"5057","20122013","15583","Sunderland","James McClean","74"
"5058","20122013","15583","Sunderland","Stephane Sessegnon","82"
"5059","20122013","15583","Sunderland","Fraizer Campbell","73"
"5060","20122013","15583","Sunderland","Keiren Westwood","75"
"5061","20122013","15583","Sunderland","Wes Brown","76"
"5062","20122013","15583","Sunderland","David Vaughan","74"
"5063","20122013","15583","Sunderland","Adam Johnson","80"
"5064","20122013","15583","Sunderland","Steven Fletcher","77"
"5065","20122013","15583","Sunderland","Louis Saha","77"
"5066","20122013","15583","Sunderland","Danny RoseL","71"
"5067","20122013","15583","Sunderland","David Meyler","68"
"5068","20122013","15583","Sunderland","Titus Bramble","72"
"5069","20122013","15583","Sunderland","Matthew Kilgallon","70"
"5070","20122013","15583","Sunderland","Connor Wickham","69"
"5071","20122013","15583","Sunderland","Dong Won Ji","69"
"5072","20122013","15583","Sunderland","Ryan Noble","66"
"5073","20122013","15583","Sunderland","Billy Knott","62"
"5074","20122013","15583","Sunderland","Craig Lynch","56"
"5075","20122013","15583","Sunderland","Roarie Deacon","56"
"5076","20122013","15583","Sunderland","Blair Adams","58"
"5077","20122013","15583","Sunderland","John Egan","58"
"5078","20122013","15583","Sunderland","Liam Marrs","61"
"5079","20122013","15583","Sunderland","Louis Laing","60"
"5080","20122013","15583","Sunderland","Jordan Pickford","54"
"5081","20122013","15583","Sunderland","Adam Reed","56"
"5082","20122013","15583","Aston Villa","Shay Given","80"
"5083","20122013","15583","Aston Villa","Matthew Lowton","68"
"5084","20122013","15583","Aston Villa","Ron Vlaar","76"
"5085","20122013","15583","Aston Villa","Ciaran Clark","74"
"5086","20122013","15583","Aston Villa","Joe Bennett","66"
"5087","20122013","15583","Aston Villa","Chris Herd","67"
"5088","20122013","15583","Aston Villa","Karim El Ahmadi","75"
"5089","20122013","15583","Aston Villa","Barry Bannan","73"
"5090","20122013","15583","Aston Villa","Stephen Ireland","77"
"5091","20122013","15583","Aston Villa","Darren Bent","82"
"5092","20122013","15583","Aston Villa","Gabriel Agbonlahor","74"
"5093","20122013","15583","Aston Villa","Brad Guzan","75"
"5094","20122013","15583","Aston Villa","Brett Holman","74"
"5095","20122013","15583","Aston Villa","Charles N'Zogbia","77"
"5096","20122013","15583","Aston Villa","Fabian Delph","71"
"5097","20122013","15583","Aston Villa","Nathan Baker","69"
"5098","20122013","15583","Aston Villa","Andreas Weimann","72"
"5099","20122013","15583","Aston Villa","Christian Benteke","72"
"5100","20122013","15583","Aston Villa","Eric Lichaj","70"
"5101","20122013","15583","Aston Villa","Marc Albrighton","73"
"5102","20122013","15583","Aston Villa","Jordan Bowery","55"
"5103","20122013","15583","Aston Villa","Richard Dunne","76"
"5104","20122013","15583","Aston Villa","Stephen Warnock","73"
"5105","20122013","15583","Aston Villa","Andy Marshall","58"
"5106","20122013","15583","Aston Villa","Alan Hutton","72"
"5107","20122013","15583","Aston Villa","Stiliyan Petrov","76"
"5108","20122013","15583","Aston Villa","Enda Stevens","62"
"5109","20122013","15583","Aston Villa","Gary Gardner","70"
"5110","20122013","15583","Aston Villa","Daniel Johnson","64"
"5111","20122013","15583","Aston Villa","Ashley Westwood","65"
"5112","20122013","15583","Aston Villa","Graham Burke","67"
"5113","20122013","15583","Aston Villa","Samir Carruthers","69"
"5114","20122013","15583","Aston Villa","Derrick Williams","60"
"5115","20122013","15583","Stoke","Asmir Begovic","76"
"5116","20122013","15583","Stoke","Andy Wilkinson","74"
"5117","20122013","15583","Stoke","Ryan Shawcross","77"
"5118","20122013","15583","Stoke","Robert Huth","77"
"5119","20122013","15583","Stoke","Marc Wilson","74"
"5120","20122013","15583","Stoke","Michael Kightly","74"
"5121","20122013","15583","Stoke","Dean Whitehead","75"
"5122","20122013","15583","Stoke","Glenn Whelan","74"
"5123","20122013","15583","Stoke","Matthew Etherington","79"
"5124","20122013","15583","Stoke","Jonathan Walters","74"
"5125","20122013","15583","Stoke","Peter Crouch","77"
"5126","20122013","15583","Stoke","Thomas Sorensen","74"
"5127","20122013","15583","Stoke","Matthew Upson","75"
"5128","20122013","15583","Stoke","Rory Delap","70"
"5129","20122013","15583","Stoke","Jermaine Pennant","76"
"5130","20122013","15583","Stoke","Cameron Jerome","73"
"5131","20122013","15583","Stoke","Ryan Shotton","65"
"5132","20122013","15583","Stoke","Kenwyne Jones","76"
"5133","20122013","15583","Stoke","Charlie Adam","77"
"5134","20122013","15583","Stoke","Mamady Sidibe","66"
"5135","20122013","15583","Stoke","Geoff Cameron","71"
"5136","20122013","15583","Stoke","Danny Higginbotham","71"
"5137","20122013","15583","Stoke","Wilson Palacios","79"
"5138","20122013","15583","Stoke","Jamie Ness","69"
"5139","20122013","15583","Stoke","Maurice Edu","67"
"5140","20122013","15583","Stoke","Lucas Dawson","58"
"5141","20122013","15583","Stoke","Michael Tonge","66"
"5142","20122013","15583","Stoke","Smajl Suljevic","54"
"5143","20122013","15583","Stoke","Diego Arismendi","65"
"5144","20122013","15583","Stoke","Michael Clarkson","57"
"5145","20122013","15583","Stoke","Karim Rossi","60"
"5146","20122013","15583","Stoke","Carlo Nash","63"
"5147","20122013","15583","Stoke","Ben Glasgow","55"
"5148","20122013","15583","West Brom","Ben Foster","78"
"5149","20122013","15583","West Brom","Steven Reid","70"
"5150","20122013","15583","West Brom","Gareth McAuley","71"
"5151","20122013","15583","West Brom","Jonas Olsson","76"
"5152","20122013","15583","West Brom","Liam Ridgewell","70"
"5153","20122013","15583","West Brom","Youssouf Mulumbu","75"
"5154","20122013","15583","West Brom","Claudio Yacob","77"
"5155","20122013","15583","West Brom","James Morrison","75"
"5156","20122013","15583","West Brom","Zoltan Gera","75"
"5157","20122013","15583","West Brom","Peter Odemwingie","78"
"5158","20122013","15583","West Brom","Shane Long","75"
"5159","20122013","15583","West Brom","Boaz Myhill","73"
"5160","20122013","15583","West Brom","Craig Dawson","68"
"5161","20122013","15583","West Brom","Chris Brunt","75"
"5162","20122013","15583","West Brom","Yassine El GhanassyL","73"
"5163","20122013","15583","West Brom","Marc-Antoine Fortune","69"
"5164","20122013","15583","West Brom","Romelu LukakuL","74"
"5165","20122013","15583","West Brom","Gabriel Tamas","73"
"5166","20122013","15583","West Brom","Billy Jones","67"
"5167","20122013","15583","West Brom","Graham Dorrans","75"
"5168","20122013","15583","West Brom","Markus Rosenberg","73"
"5169","20122013","15583","West Brom","Jerome Thomas","73"
"5170","20122013","15583","West Brom","Chris Wood","68"
"5171","20122013","15583","West Brom","Goran Popov","69"
"5172","20122013","15583","West Brom","George Thorne","63"
"5173","20122013","15583","West Brom","Scott Allan","64"
"5174","20122013","15583","West Brom","Luke Daniels","60"
"5175","20122013","15583","West Brom","Saido Berahino","59"
"5176","20122013","15583","West Brom","James Hurst","58"
"5177","20122013","15583","West Brom","Romaine Sawyers","59"
"5178","20122013","15583","West Brom","Kayleden Brown","61"
"5179","20122013","15583","West Brom","Sam Mantom","57"
"5180","20122013","15583","West Brom","Gonzalo Jara Reyes","68"
"5181","20122013","15583","Swansea","Michel Vorm","81"
"5182","20122013","15583","Swansea","Angel Rangel","73"
"5183","20122013","15583","Swansea","Chico","76"
"5184","20122013","15583","Swansea","Ashley Williams","76"
"5185","20122013","15583","Swansea","Neil Taylor","72"
"5186","20122013","15583","Swansea","Jonathan De GuzmanL","75"
"5187","20122013","15583","Swansea","Leon Britton","75"
"5188","20122013","15583","Swansea","Michu","75"
"5189","20122013","15583","Swansea","Nathan Dyer","75"
"5190","20122013","15583","Swansea","Danny Graham","76"
"5191","20122013","15583","Swansea","Wayne Routledge","73"
"5192","20122013","15583","Swansea","Mark Gower","68"
"5193","20122013","15583","Swansea","Luke Moore","68"
"5194","20122013","15583","Swansea","Gerhard Tremmel","72"
"5195","20122013","15583","Swansea","Alan Tate","69"
"5196","20122013","15583","Swansea","Kemy Agustien","68"
"5197","20122013","15583","Swansea","Sung-Yueng Ki","71"
"5198","20122013","15583","Swansea","Leroy Lita","69"
"5199","20122013","15583","Swansea","Pablo Hernandez","76"
"5200","20122013","15583","Swansea","Kyle Bartley","68"
"5201","20122013","15583","Swansea","Itay ShechterL","71"
"5202","20122013","15583","Swansea","Ashley Richards","64"
"5203","20122013","15583","Swansea","Garry Monk","68"
"5204","20122013","15583","Swansea","Ben Davies","56"
"5205","20122013","15583","Swansea","Jamie Proctor","62"
"5206","20122013","15583","Swansea","Curtis Obeng","62"
"5207","20122013","15583","Swansea","Lee Lucas","58"
"5208","20122013","15583","Swansea","Rory Donnelly","65"
"5209","20122013","15583","Swansea","Darnel Situ","61"
"5210","20122013","15583","Swansea","David Cornell","58"
"5211","20122013","15583","Swansea","Daniel Alfei","58"
"5212","20122013","15583","Swansea","Kurtis March","57"
"5213","20122013","15583","Swansea","Gwion Edwards","60"
"5214","20122013","15583","West Ham","Jussi Jaaskelainen","73"
"5215","20122013","15583","West Ham","Guy Demel","69"
"5216","20122013","15583","West Ham","James Collins","73"
"5217","20122013","15583","West Ham","James Tomkins","74"
"5218","20122013","15583","West Ham","George McCartney","71"
"5219","20122013","15583","West Ham","Alou Diarra","77"
"5220","20122013","15583","West Ham","Kevin Nolan","75"
"5221","20122013","15583","West Ham","Mark Noble","74"
"5222","20122013","15583","West Ham","Mohamed Diame","72"
"5223","20122013","15583","West Ham","Matt Jarvis","76"
"5224","20122013","15583","West Ham","Carlton Cole","73"
"5225","20122013","15583","West Ham","Stephen Henderson","71"
"5226","20122013","15583","West Ham","Winston Reid","70"
"5227","20122013","15583","West Ham","Joey O'Brien","69"
"5228","20122013","15583","West Ham","Ricardo Vaz Te","74"
"5229","20122013","15583","West Ham","Matthew Taylor","72"
"5230","20122013","15583","West Ham","Andy CarrollL","78"
"5231","20122013","15583","West Ham","Modibo Maiga","76"
"5232","20122013","15583","West Ham","Jack Collison","72"
"5233","20122013","15583","West Ham","Daniel Potts","62"
"5234","20122013","15583","West Ham","Jordan Spence","66"
"5235","20122013","15583","West Ham","Gary O'Neil","71"
"5236","20122013","15583","West Ham","Frederic Piquionne","68"
"5237","20122013","15583","West Ham","George Moncur","56"
"5238","20122013","15583","West Ham","Robert Hall","63"
"5239","20122013","15583","West Ham","Dylan Tombides","57"
"5240","20122013","15583","West Ham","Callum Driver","56"
"5241","20122013","15583","West Ham","Blair Turgott","59"
"5242","20122013","15583","West Ham","Paul McCallum","57"
"5243","20122013","15583","West Ham","Sebastian Lletget","60"
"5244","20122013","15583","West Ham","Eoin Wearen","57"
"5245","20122013","15583","West Ham","Matthias Fanimo","53"
"5246","20122013","15583","West Ham","Pelly Ruddock","52"
"5247","20122013","15583","Wigan","Ali Al-Habsi","79"
"5248","20122013","15583","Wigan","Antolin Alcaraz","73"
"5249","20122013","15583","Wigan","Gary Caldwell","75"
"5250","20122013","15583","Wigan","Maynor Figueroa","76"
"5251","20122013","15583","Wigan","Emmerson Boyce","70"
"5252","20122013","15583","Wigan","James McCarthy","74"
"5253","20122013","15583","Wigan","James McArthur","70"
"5254","20122013","15583","Wigan","Jean Beausejour","75"
"5255","20122013","15583","Wigan","Franco di Santo","72"
"5256","20122013","15583","Wigan","Shaun Maloney","74"
"5257","20122013","15583","Wigan","Arouna Kone","78"
"5258","20122013","15583","Wigan","Mike Pollitt","65"
"5259","20122013","15583","Wigan","Ivan Ramis","75"
"5260","20122013","15583","Wigan","Jordi Gomez","72"
"5261","20122013","15583","Wigan","Crusat","71"
"5262","20122013","15583","Wigan","Ben Watson","72"
"5263","20122013","15583","Wigan","Mauro Boselli","72"
"5264","20122013","15583","Wigan","Ryo MiyaichiL","71"
"5265","20122013","15583","Wigan","David Jones","68"
"5266","20122013","15583","Wigan","Ronnie Stam","71"
"5267","20122013","15583","Wigan","Adrian Lopez","68"
"5268","20122013","15583","Wigan","Fraser Fyvie","62"
"5269","20122013","15583","Wigan","Callum McManaman","68"
"5270","20122013","15583","Wigan","Daniel Redmond","57"
"5271","20122013","15583","Wigan","Rob Kiernan","58"
"5272","20122013","15583","Wigan","Jordan Mustoe","56"
"5273","20122013","15583","Wigan","Josh Langley","57"
"5274","20122013","15583","Wigan","Callum Morris","60"
"5275","20122013","15583","Wigan","Adam Buxton","54"
"5276","20122013","15583","Wigan","Tim Chow","57"
"5277","20122013","15583","Wigan","Steven Boothman","57"
"5278","20122013","15583","Wigan","Rakish Bingham","59"
"5279","20122013","15583","Wigan","Adam Dawson","52"
"5280","20122013","15583","Southampton","Kelvin Davis","74"
"5281","20122013","15583","Southampton","Nathaniel Clyne","73"
"5282","20122013","15583","Southampton","Jose Fonte","72"
"5283","20122013","15583","Southampton","Jos Hooiveld","74"
"5284","20122013","15583","Southampton","Daniel Fox","70"
"5285","20122013","15583","Southampton","Guly do Prado","70"
"5286","20122013","15583","Southampton","Steven Davis","75"
"5287","20122013","15583","Southampton","Morgan Schneiderlin","72"
"5288","20122013","15583","Southampton","Adam Lallana","77"
"5289","20122013","15583","Southampton","Jay Rodriguez","75"
"5290","20122013","15583","Southampton","Rickie Lambert","74"
"5291","20122013","15583","Southampton","Paulo Gazzaniga","62"
"5292","20122013","15583","Southampton","Maya Yoshida","69"
"5293","20122013","15583","Southampton","James Ward-Prowse","64"
"5294","20122013","15583","Southampton","Jack Cork","71"
"5295","20122013","15583","Southampton","Gaston Ramirez","78"
"5296","20122013","15583","Southampton","Steve De Ridder","68"
"5297","20122013","15583","Southampton","Emmanuel Mayuka","72"
"5298","20122013","15583","Southampton","Jason Puncheon","69"
"5299","20122013","15583","Southampton","Tadanari Lee","70"
"5300","20122013","15583","Southampton","Frazer Richardson","69"
"5301","20122013","15583","Southampton","Richard Chaplow","69"
"5302","20122013","15583","Southampton","Luke Shaw","58"
"5303","20122013","15583","Southampton","Jack Stephens","57"
"5304","20122013","15583","Southampton","Calum Chambers","57"
"5305","20122013","15583","Southampton","Danny Seaborne","63"
"5306","20122013","15583","Southampton","Danny Butterfield","63"
"5307","20122013","15583","Southampton","Ryan Dickson","62"
"5308","20122013","15583","Southampton","Cody Cropper","52"
"5309","20122013","15583","Southampton","Harrison Reed","55"
"5310","20122013","15583","Southampton","Sam Hoskins","59"
"5311","20122013","15583","Southampton","Ben Reeves","57"
"5312","20122013","15583","Southampton","Alberto Seidi","61"
"5313","20122013","15583","Norwich","John Ruddy","75"
"5314","20122013","15583","Norwich","Russell Martin","72"
"5315","20122013","15583","Norwich","Michael Turner","74"
"5316","20122013","15583","Norwich","Sebastien Bassong","74"
"5317","20122013","15583","Norwich","Garrido","74"
"5318","20122013","15583","Norwich","Robert Snodgrass","74"
"5319","20122013","15583","Norwich","Jonathan Howson","71"
"5320","20122013","15583","Norwich","Bradley Johnson","71"
"5321","20122013","15583","Norwich","Anthony Pilkington","72"
"5322","20122013","15583","Norwich","Grant Holt","74"
"5323","20122013","15583","Norwich","Simeon Jackson","68"
"5324","20122013","15583","Norwich","Mark Bunn","65"
"5325","20122013","15583","Norwich","Ryan Bennett","68"
"5326","20122013","15583","Norwich","Wesley Hoolahan","75"
"5327","20122013","15583","Norwich","Elliott Bennett","69"
"5328","20122013","15583","Norwich","Andrew Surman","70"
"5329","20122013","15583","Norwich","Steven Whittaker","71"
"5330","20122013","15583","Norwich","Steve Morison","74"
"5331","20122013","15583","Norwich","Harry KaneL","67"
"5332","20122013","15583","Norwich","David Fox","69"
"5333","20122013","15583","Norwich","Alexander Tettey","72"
"5334","20122013","15583","Norwich","Marc Tierney","68"
"5335","20122013","15583","Norwich","Elliott Ward","69"
"5336","20122013","15583","Norwich","Leon Barnett","67"
"5337","20122013","15583","Norwich","Jacob Butterfield","69"
"5338","20122013","15583","Norwich","Declan Rudd","63"
"5339","20122013","15583","Norwich","Simon Lappin","66"
"5340","20122013","15583","Norwich","Korey Smith","65"
"5341","20122013","15583","Norwich","Jed Steer","57"
"5342","20122013","15583","Norwich","Chris Martin","68"
"5343","20122013","15583","Reading","Adam Federici","72"
"5344","20122013","15583","Reading","Chris Gunter","70"
"5345","20122013","15583","Reading","Alex Pearce","72"
"5346","20122013","15583","Reading","Kaspars Gorkss","71"
"5347","20122013","15583","Reading","Ian Harte","68"
"5348","20122013","15583","Reading","Jimmy Kebe","71"
"5349","20122013","15583","Reading","Mikele Leigertwood","69"
"5350","20122013","15583","Reading","Jem Karacan","72"
"5351","20122013","15583","Reading","Jobi McAnuff","70"
"5352","20122013","15583","Reading","Danny Guthrie","75"
"5353","20122013","15583","Reading","Pavel Pogrebnyak","77"
"5354","20122013","15583","Reading","Alex McCarthy","69"
"5355","20122013","15583","Reading","Adrian Mariappa","73"
"5356","20122013","15583","Reading","Adam le Fondre","71"
"5357","20122013","15583","Reading","Garath McCleary","70"
"5358","20122013","15583","Reading","Jason Roberts","71"
"5359","20122013","15583","Reading","Hal Robson-Kanu","67"
"5360","20122013","15583","Reading","Shaun Cummings","67"
"5361","20122013","15583","Reading","Noel Hunt","67"
"5362","20122013","15583","Reading","Nicky Shorey","70"
"5363","20122013","15583","Reading","Simon Church","67"
"5364","20122013","15583","Reading","Jay Tabb","64"
"5365","20122013","15583","Reading","Sean Morrison","66"
"5366","20122013","15583","Reading","Stuart Taylor","70"
"5367","20122013","15583","Reading","Jake Taylor","58"
"5368","20122013","15583","Reading","Lawson D'Ath","56"
"5369","20122013","15583","Reading","Brynjar Gunnarsson","57"
"5370","20122013","15583","Reading","Nick Arnold","56"
